"ID","statistic","p_value","p_adjust"
"205476_at",-7.16033539491427,7.44596459288279e-11,1.51071870320776e-10
"206211_at",7.6408209612332,8.47075563040795e-11,1.71638408049211e-10
"223987_at",7.73307382064293,9.84093964749484e-11,1.99140377663591e-10
"211848_s_at",-7.05405670199906,1.07869033082512e-10,2.17997103507065e-10
"235086_at",7.4784775009983,1.28363314219796e-10,2.59075760987404e-10
"219791_s_at",7.76765470676588,1.31815323289578e-10,2.65695638588915e-10
"238143_at",-6.98967920524459,1.55606779668777e-10,3.13242330910811e-10
"207317_s_at",7.75479392310733,1.60483757137372e-10,3.22639220078258e-10
"205907_s_at",7.70871532578489,1.65839478696328e-10,3.32972893507322e-10
"232119_at",7.70111084315129,1.76834610598224e-10,3.54587842550205e-10
"228390_at",6.92854952941146,1.85793856777958e-10,3.72069669085819e-10
"207074_s_at",-6.9495858864107,1.87516735390455e-10,3.75033470780911e-10
"203881_s_at",7.13021303083505,1.98078326276853e-10,3.9564416011832e-10
"236225_at",-6.9326670180356,2.07062967661636e-10,4.13055842467139e-10
"219908_at",7.22514534111789,2.14891650039334e-10,4.28119622788041e-10
"229947_at",7.0994960460416,2.34760553132876e-10,4.67100894377784e-10
"228885_at",7.62723586574271,2.3770918216036e-10,4.72359044086995e-10
"229659_s_at",-7.20648148839195,2.40300927749736e-10,4.76895414454489e-10
"1568765_at",7.23401501811873,2.4617880180839e-10,4.87933337602252e-10
"205428_s_at",7.3679132418692,2.81716847152314e-10,5.57654887183555e-10
"206898_at",7.51818758233981,2.8321455315515e-10,5.59901754252947e-10
"204533_at",6.8958714899614,2.93277301946259e-10,5.79053905633023e-10
"208170_s_at",-6.90691151677364,3.04823265940502e-10,6.01081893502088e-10
"227306_at",-6.80523968855973,3.50216611134197e-10,6.89712305601021e-10
"220005_at",7.03702000425549,3.51796064751838e-10,6.91940285320813e-10
"220301_at",7.14932054620279,3.53211758808625e-10,6.93840910433228e-10
"224901_at",6.79158447433906,3.76102665736405e-10,7.37868508128348e-10
"227870_at",7.01057609951211,4.05236859239383e-10,7.94017399321838e-10
"206664_at",-6.78368969453156,4.22772608131511e-10,8.27326878270029e-10
"1553275_s_at",7.33088377235917,4.26897159086125e-10,8.34340776745541e-10
"208126_s_at",-6.81128888798748,4.47840622478261e-10,8.74166777631397e-10
"233109_at",7.16932011924656,5.0088179329401e-10,9.76466526320646e-10
"207249_s_at",-6.97027104113283,5.73103385879531e-10,1.11585325069104e-09
"1555938_x_at",7.19669632847937,5.91418588686367e-10,1.15006335129943e-09
"232882_at",6.80554173996338,6.04294027773115e-10,1.17362261494552e-09
"228133_s_at",7.34504872603129,6.08495908329147e-10,1.18029859605553e-09
"228731_at",6.74358457979674,6.22946986374769e-10,1.20681323332828e-09
"207957_s_at",6.92276073001189,6.6019260293499e-10,1.27736513650580e-09
"206000_at",-6.85687471422282,6.93793057758146e-10,1.3406964720633e-09
"206561_s_at",-6.75897923431326,7.14952485508324e-10,1.37985829703107e-09
"239258_at",6.99603929668852,7.2613330465339e-10,1.39968766839555e-09
"204364_s_at",7.07604435822335,7.84205938608456e-10,1.50974310375493e-09
"231166_at",6.62708897110599,8.79716598411374e-10,1.69150987291054e-09
"213537_at",6.68283154117882,8.97928314851899e-10,1.72437974891957e-09
"204612_at",6.71731449617618,9.7033558834437e-10,1.86111571230274e-09
"240110_at",-6.60562859746927,9.89298478359095e-10,1.89513256896581e-09
"205884_at",6.73994921961714,1.0137996178151e-09,1.93966122664995e-09
"229070_at",-6.58771257209028,1.05460817316653e-09,2.01386015600404e-09
"232584_at",6.69825385600756,1.05518968018606e-09,2.01386015600404e-09
"209613_s_at",6.86191950916123,1.0945517699884e-09,2.0864048553853e-09
"242626_at",-6.57321285700476,1.43880200235421e-09,2.73922354085684e-09
"228504_at",7.09692735148212,1.88999714070962e-09,3.593787666571e-09
"201495_x_at",7.0422900369982,2.02585680165461e-09,3.84738364299473e-09
"203860_at",-6.42920607607556,2.5824858633696e-09,4.89246401600327e-09
"219230_at",6.7300290719673,2.58158402231266e-09,4.89246401600327e-09
"232298_at",6.98198792355149,2.74350580885563e-09,5.19114334420722e-09
"206149_at",-6.39228324359746,2.80330860133531e-09,5.29780719762756e-09
"204304_s_at",-6.69303100983743,2.99468318972556e-09,5.65255604515435e-09
"221031_s_at",6.42527143985004,3.04293443465248e-09,5.73661876325206e-09
"242736_at",6.62610046061947,3.11493806812697e-09,5.86520045998541e-09
"212768_s_at",-6.5630743933734,3.30649151951927e-09,6.21829830223844e-09
"226147_s_at",-6.74823907479236,3.51683441148114e-09,6.60583008677236e-09
"223435_s_at",6.36062609483512,3.82822982833435e-09,7.18200103881925e-09
"214767_s_at",6.80328291010668,3.94006341965981e-09,7.38283728149848e-09
"206262_at",-6.32021651720319,4.02172385486861e-09,7.52671712959653e-09
"204913_s_at",6.80110746909964,4.04971305196479e-09,7.56992367098503e-09
"230318_at",-6.33823211587245,4.47791451114995e-09,8.36021766047826e-09
"203915_at",6.36523466181405,4.62415548701124e-09,8.62282134292917e-09
"209465_x_at",6.69888902937861,4.78960373606913e-09,8.92056473883081e-09
"206439_at",6.78287802802433,5.0944596333104e-09,9.47692249859188e-09
"213131_at",6.3401868055675,5.36347205345279e-09,9.96534398379195e-09
"209469_at",6.84161634091741,5.58210623080593e-09,1.03591009860149e-08
"220723_s_at",-6.26517253488658,5.95095020100630e-09,1.10303326654907e-08
"228338_at",-6.2808267731325,6.11414722993672e-09,1.13192365983481e-08
"244026_at",6.39587039080318,6.34923852763586e-09,1.17403883672692e-08
"242093_at",-6.24325621897732,6.97110269808139e-09,1.28748595285139e-08
"210078_s_at",6.64975829156216,6.98648584910064e-09,1.28878544217579e-08
"207259_at",-6.20944217882686,7.64900485269765e-09,1.40931545257341e-08
"231693_at",-6.19181190743957,7.66208677252718e-09,1.41004314383575e-08
"233690_at",6.24450955369818,9.48484395859701e-09,1.74340465143735e-08
"241897_at",6.22626825756757,9.65484826818221e-09,1.77254289251764e-08
"231814_at",-6.13076993851143,1.00940080659326e-08,1.85096774985747e-08
"209612_s_at",6.3488176887304,1.01512747241277e-08,1.85926075611544e-08
"205943_at",6.12743901479481,1.04481545405625e-08,1.91136855576168e-08
"204584_at",6.33184104231801,1.09062231886737e-08,1.99280575187126e-08
"204338_s_at",6.34869664717016,1.1130477149358e-08,2.03137786271971e-08
"1552870_s_at",-6.13974212648994,1.11806510136627e-08,2.03812575739022e-08
"216005_at",6.52523042245042,1.17070788884503e-08,2.13157191082161e-08
"228407_at",6.52206336552942,1.17475737373603e-08,2.13642565965657e-08
"227458_at",6.27104550728156,1.30746349895982e-08,2.37496899105172e-08
"204422_s_at",6.30989582153899,1.32971135039056e-08,2.41254327262401e-08
"205898_at",6.31067194545945,1.42611823528609e-08,2.58442083953254e-08
"204607_at",-6.14802768049752,1.45608214236825e-08,2.63562816860091e-08
"227084_at",6.221355354339,1.8163775303002e-08,3.28394251379802e-08
"241994_at",-6.00695539203497,1.84313770177919e-08,3.32842644625388e-08
"203908_at",-6.00283138965439,1.93081577960142e-08,3.48268640619695e-08
"213432_at",-6.00015876434912,1.99394199168601e-08,3.59235289984038e-08
"220724_at",-6.01977791175158,2.07083878266366e-08,3.72654438278869e-08
"1569433_at",-5.94563316951296,2.4558920245908e-08,4.41250373816789e-08
"227769_at",6.02031192125825,2.45774171944584e-08,4.41250373816789e-08
"207392_x_at",-5.96113518403258,2.61078280125046e-08,4.68182188749212e-08
"219836_at",6.27569994806289,2.65877019053911e-08,4.76234474964314e-08
"234994_at",5.94725015222718,2.8359558761602e-08,5.07383067530863e-08
"207814_at",-5.89924545486585,3.06816118989299e-08,5.48291768193839e-08
"221207_s_at",5.94700289013142,3.21811229018597e-08,5.74423742895623e-08
"239595_at",-5.96095820911584,3.29426634989761e-08,5.87338018965578e-08
"220432_s_at",-5.96456611684218,3.33360731498092e-08,5.93666631410674e-08
"203000_at",6.08009868093075,3.65437274029969e-08,6.50040496661603e-08
"220812_s_at",-5.87014287611625,3.66109820982987e-08,6.50487414957114e-08
"203001_s_at",6.08249897051202,3.91859428731751e-08,6.95437882714739e-08
"1554190_s_at",-5.92647001747928,3.92620810091595e-08,6.95989128336881e-08
"236028_at",6.09273326654933,4.05192368379122e-08,7.17450707313491e-08
"205885_s_at",5.89925687602535,4.39803306293282e-08,7.77842273673342e-08
"229623_at",5.87297615340956,4.77511052815713e-08,8.43566436553158e-08
"223235_s_at",5.81555109119397,4.89482540485231e-08,8.63726905724797e-08
"213895_at",5.88787369544699,4.98143993017745e-08,8.7800722057009e-08
"217388_s_at",5.79539240153732,5.22563525536044e-08,9.19997814626742e-08
"213418_at",5.82195222834655,5.5280078601591e-08,9.72123477914084e-08
"205207_at",5.95289673912536,5.87695099092277e-08,1.03231084527699e-07
"237269_at",-5.76269968494334,6.16099356446991e-08,1.08097432540245e-07
"229649_at",5.82914229201924,6.16903563482996e-08,1.08115675597928e-07
"237515_at",-5.77189811658136,6.23869349150748e-08,1.0921250284453e-07
"205242_at",5.86421420177871,6.62399256030336e-08,1.15826098676199e-07
"204365_s_at",6.03288120056611,6.77038922259468e-08,1.18252047055274e-07
"215268_at",5.85800818401273,7.64420383363999e-08,1.33363284962035e-07
"206577_at",6.01340793965296,7.74802709603576e-08,1.35022052328208e-07
"239884_at",-5.72179259030782,7.83644952471194e-08,1.36408997363644e-07
"232277_at",-5.66949443254397,9.53870651599476e-08,1.65853185368197e-07
"206067_s_at",5.74052166664908,1.02746440268498e-07,1.78448260713792e-07
"210674_s_at",5.67540934379427,1.0302444263302e-07,1.78730044298184e-07
"205472_s_at",-5.76144310851762,1.06899322001216e-07,1.85244167418493e-07
"226587_at",5.66279019435569,1.20015743039791e-07,2.07740254768427e-07
"205009_at",-5.69120455114953,1.32283722457546e-07,2.287190005313e-07
"209301_at",-5.58689641091916,1.39075461360798e-07,2.40192966824466e-07
"236430_at",-5.57561169964061,1.5304261751458e-07,2.64019889879901e-07
"229435_at",5.58456861433276,1.561075141173e-07,2.69006698434275e-07
"210933_s_at",5.56228127868412,1.56844585545394e-07,2.69975518486163e-07
"213953_at",-5.86132300563331,1.65241427156604e-07,2.84112208830508e-07
"228915_at",-5.72202130914965,1.65592611867557e-07,2.84399324497784e-07
"232315_at",5.59876937164027,1.73038280239663e-07,2.96856782988933e-07
"220834_at",-5.56057522286028,1.77365829070992e-07,3.03943218740967e-07
"205815_at",-5.50654620219447,1.96591276069043e-07,3.36515443736809e-07
"215703_at",-5.50135389372146,2.03679784167926e-07,3.48263108256122e-07
"227812_at",5.50254362243787,2.2468323556574e-07,3.83751012957415e-07
"240038_at",5.63375753997166,2.25325203813234e-07,3.84422226174181e-07
"205513_at",-5.53479796980425,2.55376220801512e-07,4.35210689754454e-07
"238751_at",5.74278312419522,2.57932730939992e-07,4.39082840762236e-07
"206432_at",5.63869894009807,2.66525593650534e-07,4.532109213617e-07
"238378_at",-5.45516240734241,2.70743096358798e-07,4.59876062462029e-07
"205514_at",5.44332029910227,2.98907230099946e-07,5.07156882719029e-07
"214967_at",5.54567657628097,3.10573508393293e-07,5.26372664060642e-07
"205799_s_at",-5.40806329132199,3.3424073491221e-07,5.65863700333828e-07
"201849_at",5.39137724795005,3.36159625131598e-07,5.68489004603711e-07
"219937_at",-5.45275673156246,3.63502158878726e-07,6.14056163357498e-07
"230372_at",5.4794146565055,3.80815864655903e-07,6.42600759594224e-07
"236219_at",-5.37904440595252,3.89019181138023e-07,6.55726654669331e-07
"205654_at",-5.35718856298345,3.94084801863001e-07,6.63540822329851e-07
"204591_at",5.41574272983205,3.98506587867459e-07,6.70255088962262e-07
"206268_at",-5.39628611066216,5.08484053843081e-07,8.54297474574229e-07
"227148_at",5.42356003369054,5.23987943046332e-07,8.79388460938627e-07
"235048_at",-5.30487534664474,5.43083003630695e-07,9.10445339419971e-07
"206209_s_at",-5.36052018079047,5.55627576833711e-07,9.3046526966513e-07
"207245_at",-5.25901997790486,5.90162423336855e-07,9.87227282374978e-07
"229400_at",5.303727770048,6.4344643130395e-07,1.07519620122651e-06
"229339_at",5.54493704135911,6.44301321508575e-07,1.07546080044242e-06
"210133_at",5.25194418483397,7.32241982273128e-07,1.22093047584202e-06
"217564_s_at",-5.25117718769715,7.60338168312588e-07,1.26641006674718e-06
"232099_at",5.21453709635493,8.27127465171517e-07,1.37616897222502e-06
"220446_s_at",-5.20766991269504,8.28352227358151e-07,1.37672318518944e-06
"205501_at",5.16886709898542,8.94725361258716e-07,1.48543651374565e-06
"226439_s_at",5.21134252317982,9.15886615981513e-07,1.51893548343228e-06
"210164_at",5.18645672454554,9.91435470423588e-07,1.64246391237556e-06
"205795_at",5.20216350759618,9.9634681768572e-07,1.64883117524839e-06
"213369_at",-5.14738869119417,1.01320384977013e-06,1.67493227413821e-06
"1553613_s_at",5.18031930194301,1.02164931465703e-06,1.68708721051385e-06
"231940_at",5.13346398197516,1.07122156472779e-06,1.76705779480737e-06
"203892_at",-5.09487805783815,1.24727141331216e-06,2.05526900976945e-06
"207217_s_at",-5.24250385600506,1.27183135943933e-06,2.09350492427967e-06
"206157_at",5.26202926670539,1.59439105815068e-06,2.62166112224137e-06
"1555019_at",-5.03053796736603,1.63138292476834e-06,2.67963322961949e-06
"213371_at",5.32909101590273,1.63390967150262e-06,2.68093149075457e-06
"219288_at",5.04649967052993,1.64981924292777e-06,2.70416232598777e-06
"210147_at",-5.01973552812503,1.69773490397685e-06,2.77974834755064e-06
"220075_s_at",-5.01666849020165,1.7655791002778e-06,2.88776920638658e-06
"235592_at",5.13368809155706,1.8158957468667e-06,2.96692384461607e-06
"1553033_at",-4.97321442413751,2.07549796154244e-06,3.3874935017141e-06
"1552367_a_at",-4.97525984170439,2.09986967793953e-06,3.42365235769655e-06
"221491_x_at",4.99629841860451,2.117784535918e-06,3.44921869563016e-06
"204920_at",-4.99956100836654,2.16429661852272e-06,3.52125814436152e-06
"219970_at",-4.98535157179479,2.16882261855451e-06,3.52490749794544e-06
"205311_at",-5.04428861705118,2.28397644586081e-06,3.70815944522513e-06
"205792_at",5.21602575437389,2.33798567948299e-06,3.79185912722872e-06
"241616_at",-4.94880266814064,2.44822005571439e-06,3.96647614483003e-06
"221974_at",4.97573719767283,2.54557149194918e-06,4.11987671233704e-06
"232530_at",-4.94065794424789,2.56236189602864e-06,4.14270865703479e-06
"236548_at",-4.94459704998272,2.57390432834795e-06,4.15701703239459e-06
"237206_at",5.10973798259629,2.61405723875624e-06,4.21745493901738e-06
"207529_at",-4.89391655097276,2.91654376878545e-06,4.70056741023458e-06
"219685_at",5.01267410945668,2.92806194454664e-06,4.71421026316999e-06
"238462_at",4.93398790360867,3.32824523258252e-06,5.35292774907022e-06
"206858_s_at",4.86486825866183,3.35206239983615e-06,5.38562366841521e-06
"205892_s_at",-4.93651692494891,3.48866649238964e-06,5.59927345556092e-06
"213438_at",4.9645837351675,3.51080850046699e-06,5.62895983875496e-06
"236121_at",4.9056261345374,3.78659794933284e-06,6.06484152880696e-06
"242767_at",5.05195780770459,3.84778415345137e-06,6.15645464552219e-06
"206340_at",-4.83245420166453,3.93553503825128e-06,6.29033757666664e-06
"230645_at",-4.82728246699176,3.96209884537375e-06,6.31971138146392e-06
"232707_at",-4.84693215635355,3.96203687789406e-06,6.31971138146392e-06
"208473_s_at",-4.88083220217165,3.96840315312638e-06,6.32323474553883e-06
"226210_s_at",4.98626135814985,4.16149307795388e-06,6.62406733233072e-06
"235201_at",4.8214305988293,4.47497675866923e-06,7.11571999524747e-06
"203896_s_at",-4.87293056595704,4.72760815562626e-06,7.50969855173555e-06
"206418_at",-4.90317311454939,4.73512760628855e-06,7.51391266609406e-06
"227742_at",4.77624847878434,4.81614685589677e-06,7.63463115554888e-06
"219454_at",4.80940513411171,5.00100777431348e-06,7.91954461901541e-06
"235210_s_at",-4.76969319687771,5.03827059294027e-06,7.97037888883175e-06
"1553319_at",-4.75200914382494,5.32826996842218e-06,8.42052080987088e-06
"206207_at",4.8431040982753,5.77352257776188e-06,9.11484546018849e-06
"213954_at",-4.72217789638254,6.17287261151793e-06,9.73535782654105e-06
"205825_at",-4.7262848031027,6.18833369715312e-06,9.74978288612695e-06
"219764_at",4.83124733040328,6.34646115840658e-06,9.98872174167151e-06
"241762_at",4.79548899207344,6.42652912395789e-06,1.01044409036568e-05
"203691_at",-4.74054744243968,6.5743293038271e-06,1.03263117447701e-05
"210873_x_at",4.831280059354,6.67340803249073e-06,1.04712825225261e-05
"200930_s_at",4.90871231076901,6.71484817587138e-06,1.05256097294877e-05
"232224_at",4.91029179873579,6.91838614879916e-06,1.08336594459898e-05
"233413_at",-4.69388670859903,6.95108696672455e-06,1.087383817287e-05
"39248_at",-4.69197592079686,7.38311813540436e-06,1.15379902844781e-05
"1555772_a_at",-4.62085647851285,9.29995594666369e-06,1.45188392129916e-05
"235892_at",-4.62817810875587,9.31334954089677e-06,1.45250623142875e-05
"207200_at",-4.66982229266938,9.35530694340442e-06,1.45757759037502e-05
"207380_x_at",-4.66332291637904,9.83895931522569e-06,1.53138640954722e-05
"238017_at",-4.65279197482133,1.03069143687514e-05,1.60260581927011e-05
"205157_s_at",4.70192200527474,1.05014655949516e-05,1.63121356927618e-05
"213558_at",-4.5720275607441,1.12853734245727e-05,1.75121774548144e-05
"205767_at",4.57902882335184,1.16210218588325e-05,1.80149174197162e-05
"239697_x_at",-4.59918043200331,1.16562556876548e-05,1.80514130208014e-05
"206595_at",4.70058308282375,1.27631040904228e-05,1.97457241639406e-05
"238878_at",-4.58416106017122,1.36771852756043e-05,2.11387127783113e-05
"203680_at",4.51577687961036,1.41469179589673e-05,2.18428413286456e-05
"214385_s_at",-4.50651614777054,1.50923166465851e-05,2.32792576446828e-05
"215702_s_at",-4.50710282280928,1.51429989975574e-05,2.3334122207813e-05
"1569582_at",-4.49661628141119,1.53799658837084e-05,2.36756404032361e-05
"232067_at",4.56500676230337,1.60704702311779e-05,2.47139502359947e-05
"206224_at",4.53132450110948,1.71934912806764e-05,2.64146771516063e-05
"213479_at",4.48367325053441,1.75872894019117e-05,2.69928179289778e-05
"225288_at",4.45635933140481,1.83252761118017e-05,2.80975435120376e-05
"211357_s_at",-4.47505816522895,1.95480955229336e-05,2.99427177454459e-05
"1552365_at",-4.42174664139117,2.16939645287803e-05,3.31850897035548e-05
"235147_at",-4.4802338257961,2.17078630832839e-05,3.31850897035548e-05
"214059_at",4.47624326272448,2.19279983346779e-05,3.3488456408252e-05
"224355_s_at",-4.41472526482401,2.22185605003724e-05,3.38652149266848e-05
"228933_at",4.40392330215965,2.22185639382977e-05,3.38652149266848e-05
"220794_at",4.52888864513868,2.36587617058636e-05,3.60247811379225e-05
"41469_at",-4.39407400121128,2.53544952944043e-05,3.85688086054781e-05
"1556834_at",-4.36960588521537,2.58027935682283e-05,3.9212119359591e-05
"219795_at",-4.40465551892831,2.62033594152007e-05,3.97816980698818e-05
"243278_at",4.379616867259,2.7900688320883e-05,4.23169575318697e-05
"209752_at",-4.3721716931791,2.87813598022071e-05,4.36098327130596e-05
"229228_at",4.34292080663396,2.9853072802547e-05,4.51893572618947e-05
"236429_at",4.37093896920449,3.01858005854695e-05,4.56482625895837e-05
"1553486_a_at",-4.35513198057121,3.15323431834148e-05,4.76379039874682e-05
"1552455_at",-4.31820002848189,3.26387619975522e-05,4.92612400041257e-05
"202746_at",4.30275894759389,3.33055832993515e-05,5.02185748185534e-05
"1552848_a_at",4.36503634920321,3.38863327925592e-05,5.10443881284989e-05
"206552_s_at",4.35115640241949,3.53022562848381e-05,5.31254227132456e-05
"241586_at",-4.27006857837767,3.83937488016026e-05,5.77214685001699e-05
"214324_at",-4.28359514893463,4.01368584987297e-05,6.02833750214384e-05
"207052_at",-4.27581340213901,4.08202454743652e-05,6.12502031218853e-05
"205043_at",-4.26491062800885,4.10495400684109e-05,6.15344561802198e-05
"233614_at",4.335438005101,4.30650294320456e-05,6.44931187614728e-05
"244567_at",-4.24951468583687,4.37120211201249e-05,6.53986052417373e-05
"209598_at",4.22576321439448,4.51727288166562e-05,6.75185801480321e-05
"201848_s_at",4.21362378592208,4.713795307869e-05,7.03878138815255e-05
"1554375_a_at",-4.22059761283352,4.7987946776125e-05,7.15878162534657e-05
"223503_at",4.22574658081152,4.89642184714519e-05,7.29737001157546e-05
"206367_at",-4.22543334720296,4.95931235175795e-05,7.38397133183634e-05
"235209_at",-4.19114961733126,5.16677339881675e-05,7.68545099014745e-05
"206286_s_at",-4.27917447110835,5.2013504936301e-05,7.7294371146919e-05
"1559410_at",-4.16672128866392,5.76137995833823e-05,8.55343332276369e-05
"204818_at",-4.17358056417586,5.80458080357905e-05,8.60929179704713e-05
"205863_at",4.23057990150698,6.69164269493268e-05,9.91544752492904e-05
"206143_at",-4.12445251606883,6.70538244292141e-05,9.92628043324128e-05
"213832_at",4.11920096269234,6.92792789816362e-05,0.00010245901029468
"232054_at",-4.10925983627595,7.08556117594181e-05,0.000104690013929705
"217238_s_at",-4.12225399153582,7.52844323694192e-05,0.000111127307436313
"226869_at",4.08026515994465,7.9048215360508e-05,0.000116571580245104
"1555564_a_at",4.07462107658526,8.13716953044522e-05,0.000119883490028697
"205549_at",4.15670869927032,8.36579582822093e-05,0.000123134306565997
"231250_at",-4.08905865705199,8.46709459587393e-05,0.000124506610057422
"219772_s_at",4.12584844866328,9.48898317254173e-05,0.000139400475912506
"231148_at",4.07989060623476,9.77623837052246e-05,0.000143483954791698
"227702_at",-4.02263803441056,9.81381516499135e-05,0.000143898676303387
"228737_at",4.04022843456405,0.000101283367261942,0.000148369562668347
"209278_s_at",4.04621490063327,0.000102654771840941,0.000150235988362477
"212806_at",-4.02324737026013,0.000102841414119227,0.000150366613068263
"223704_s_at",-4.00192021416065,0.000106128969606868,0.000155026612178812
"236741_at",-3.99352623213169,0.000109489972710662,0.000159784988530494
"242836_at",4.05343818919293,0.000110838506545739,0.000161600239949595
"207033_at",-3.96334799467005,0.000122986014245268,0.000179141892447824
"227048_at",-3.96139721356846,0.000125525585458654,0.000182668712486486
"223721_s_at",-3.95817363886341,0.000126272611620137,0.000183582779982573
"228494_at",-3.95892295433629,0.000129100722304574,0.000187517888276823
"201117_s_at",3.88494976473418,0.000167919264226778,0.000243672315757655
"225915_at",3.9143989532473,0.000170094345213019,0.000246596872308827
"223509_at",-3.85398814481397,0.000191998937937566,0.000278092270333585
"215078_at",3.9035264486897,0.000194162392661375,0.000280962262670256
"1555745_a_at",-3.85132006607505,0.000195896540521657,0.000283206234611833
"215175_at",3.8810162238952,0.000196583953486222,0.00028393416668169
"232628_at",-3.8138270474214,0.000212166453442352,0.000306154209453263
"205220_at",3.83540930562187,0.00021282707462829,0.00030682073130353
"210118_s_at",-3.77020740277036,0.000250490834424881,0.000360781574955239
"205910_s_at",3.82600224440684,0.000253142468293249,0.000364001577040953
"220133_at",3.79094939048957,0.00025319798817486,0.000364001577040953
"208383_s_at",-3.77859598299611,0.000264105703891837,0.000379329494706044
"233604_at",-3.76105252126992,0.000267943379893913,0.000384483809067102
"205950_s_at",-3.74903743342964,0.000274686528801615,0.000393793872302408
"229152_at",3.78445876492069,0.000276792234212799,0.000396444535829834
"227892_at",3.76533723622342,0.000283288730760154,0.000405373308891268
"204705_x_at",-3.75233296494394,0.000285772461256104,0.000408548777943912
"1553970_s_at",3.77241880507548,0.00030029013266938,0.000428906535468569
"239723_at",-3.71439498211065,0.000303519500567519,0.000433118400070471
"213906_at",3.75211877453885,0.000312554697142665,0.000445599679028877
"205442_at",3.70197933400451,0.000317790404246828,0.000452646110846036
"1555963_x_at",-3.70176591816142,0.000319842929978196,0.000455149754733949
"237727_at",3.70200287986587,0.000341844989169786,0.000486011660477118
"1554781_at",-3.67666363964773,0.000346589872744959,0.000492304290265149
"227174_at",-3.66412678321342,0.000370343450751316,0.000525560926433853
"205199_at",-3.66920160195521,0.000374488245802995,0.000530954868245936
"227803_at",-3.65022814548261,0.000384678301893319,0.000544902108369986
"213831_at",3.67104035565262,0.000385041790782432,0.000544917071464781
"210861_s_at",-3.64043821737149,0.000395213258025819,0.000558799698161049
"1553296_at",-3.63040329106923,0.000409757714995882,0.000578834320177166
"242909_at",-3.62557545232852,0.000418394339190518,0.00059049438730362
"1569532_a_at",-3.62436558862656,0.000429381351114294,0.000605447311525543
"211372_s_at",-3.59334397448086,0.000477110364214439,0.000672133578783845
"234632_x_at",-3.57344005907663,0.000499923363831498,0.000703629602329838
"235763_at",-3.56712790263074,0.000513636440502145,0.000722272007409209
"216687_x_at",-3.5698386613115,0.000530438093871626,0.000745219669643122
"235229_at",3.56382017485311,0.000538368101502668,0.000755673044291017
"209792_s_at",3.55554347072419,0.000566126735719936,0.00079391433238109
"205886_at",-3.53636264213216,0.000573379491959628,0.000803355658426194
"214023_x_at",3.50981642303785,0.000648642092837134,0.000907981315811908
"234650_at",-3.49892722718976,0.000651750432706579,0.000911506039944708
"201116_s_at",3.46815489177836,0.00072072062173946,0.00100705216286491
"206254_at",-3.45566384702853,0.000745386458658138,0.00104057567103812
"233059_at",-3.44170555044723,0.000781597733125952,0.00109014173436899
"237086_at",-3.43923122100695,0.000789793970651855,0.00110057932372425
"209125_at",3.4764604100715,0.000858187600209254,0.00119480762373588
"213456_at",-3.41239907129696,0.000886239203241898,0.00123275074757251
"205064_at",3.46366367186171,0.000888968148543181,0.00123543368258386
"236203_at",3.44036677619516,0.000890323988218985,0.00123620524982924
"228233_at",3.41818068098548,0.000894636801961353,0.00124107746830937
"212850_s_at",-3.42360123298996,0.000899387390131232,0.00124654769332372
"206924_at",3.38987792602273,0.00104366984674212,0.00144522533037653
"215214_at",3.3682200075738,0.00110061210213289,0.00152271065026271
"210397_at",-3.32941977554023,0.0011518012530979,0.0015921048655176
"204714_s_at",3.33039878219129,0.00116088707706223,0.00160322866456537
"209292_at",3.31689762974845,0.00118938124694495,0.00164111228354156
"229288_at",3.35474875576393,0.0011931878774656,0.00164489471679186
"205927_s_at",-3.30524695305888,0.00132404094874006,0.00182365675722984
"215578_at",-3.27888735312846,0.00134716766935236,0.0018538564006061
"1552797_s_at",-3.27203246487605,0.00140341030773191,0.00192953296094218
"227794_at",-3.27050032852232,0.0014062853880997,0.00193176324190795
"237933_at",-3.26563290989253,0.00140753474556117,0.00193176324190795
"203434_s_at",3.2830586931615,0.0015270386411335,0.00209391444219372
"244107_at",-3.23108358281901,0.00162202471407998,0.00222218825070053
"215591_at",-3.21739986244712,0.00165753429820507,0.00226882354293317
"226344_at",3.20509730752581,0.00173356693292309,0.0023707948134927
"216560_x_at",3.20218316731068,0.00182075983375911,0.00248783467550802
"230573_at",-3.17271242426499,0.00189544740355708,0.00258759574809207
"206693_at",-3.17529214219054,0.00190646825591374,0.00260034186142299
"244056_at",3.2021031378511,0.00203496261890455,0.0027731529422671
"230425_at",3.13527515814782,0.00218804368964266,0.00297913532346408
"224221_s_at",-3.14621632022663,0.00221279165332271,0.00301017648698702
"206167_s_at",3.11991739573599,0.00224008787147409,0.0030446264732007
"234640_x_at",-3.11375912273227,0.00228334047869245,0.0031006839921734
"205488_at",3.10776293180371,0.00236823199170068,0.00321313725411761
"238021_s_at",-3.06015341238096,0.00279045652645261,0.00378267328958984
"232737_s_at",-3.04758078608544,0.00280592324605709,0.00380030306308083
"224412_s_at",-3.04023345311934,0.00287805972492327,0.00389458739288477
"227123_at",3.05918136462635,0.00290655609321153,0.00392970456034904
"206784_at",-3.01747492694512,0.0030761680920802,0.00415538366944167
"243945_at",-2.99749983492846,0.00331135308669441,0.00446916885127287
"207558_s_at",-3.00570050323202,0.00331682588587728,0.00447264556139259
"235102_x_at",-2.97819666883984,0.00351761397210752,0.00473926350168762
"206023_at",-2.97442614078533,0.00357357246561256,0.00481045848901987
