"","Term","Odds_ratio","p.value","p_adj"
"9587","GO_GTPASE_REGULATOR_ACTIVITY","1.59134268996801","0.0260991769631096",0.188379934355656
"5657","GO_CELLULAR_RESPONSE_TO_VITAMIN","2.69535874491977","0.0263290388336977",0.18950634748487
"5787","GO_PROTEIN_LIPID_COMPLEX_SUBUNIT_ORGANIZATION","2.69535874491977","0.0263290388336977",0.18950634748487
"5993","GO_CELL_COMMUNICATION_INVOLVED_IN_CARDIAC_CONDUCTION","2.69535874491977","0.0263290388336977",0.18950634748487
"7478","GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_DIFFERENTIATION","2.69535874491977","0.0263290388336977",0.18950634748487
"146","GO_MESODERMAL_CELL_FATE_COMMITMENT","3.46235843647747","0.026618957684941",0.190768854452782
"238","GO_RENIN_SECRETION_INTO_BLOOD_STREAM","6.22477873305828","0.0272407988573658",0.190768854452782
"483","GO_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS","6.22477873305828","0.0272407988573658",0.190768854452782
"901","GO_FAT_SOLUBLE_VITAMIN_METABOLIC_PROCESS","3.46235843647747","0.026618957684941",0.190768854452782
"1186","GO_MOTOR_NEURON_AXON_GUIDANCE","2.96886164718211","0.0273031073941767",0.190768854452782
"1498","GO_POSITIVE_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION","6.22477873305828","0.0272407988573658",0.190768854452782
"1562","GO_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE","6.22477873305828","0.0272407988573658",0.190768854452782
"1567","GO_NEGATIVE_REGULATION_OF_CGMP_MEDIATED_SIGNALING","6.22477873305828","0.0272407988573658",0.190768854452782
"1938","GO_PEPTIDYL_LYSINE_OXIDATION","6.22477873305828","0.0272407988573658",0.190768854452782
"2141","GO_OLFACTORY_BULB_INTERNEURON_DIFFERENTIATION","6.22477873305828","0.0272407988573658",0.190768854452782
"2215","GO_PARALLEL_ACTIN_FILAMENT_BUNDLE_ASSEMBLY","6.22477873305828","0.0272407988573658",0.190768854452782
"2242","GO_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS","2.96886164718211","0.0273031073941767",0.190768854452782
"2619","GO_RAP_PROTEIN_SIGNAL_TRANSDUCTION","3.46235843647747","0.026618957684941",0.190768854452782
"2702","GO_REGULATION_OF_MAST_CELL_CYTOKINE_PRODUCTION","6.22477873305828","0.0272407988573658",0.190768854452782
"3289","GO_RESPONSE_TO_STEROL","2.96886164718211","0.0273031073941767",0.190768854452782
"3389","GO_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS","6.22477873305828","0.0272407988573658",0.190768854452782
"3629","GO_REGULATION_OF_NEUTROPHIL_DEGRANULATION","6.22477873305828","0.0272407988573658",0.190768854452782
"3703","GO_TONGUE_DEVELOPMENT","3.46235843647747","0.026618957684941",0.190768854452782
"4964","GO_RESPONSE_TO_HYPEROXIA","3.46235843647747","0.026618957684941",0.190768854452782
"5140","GO_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS","2.96886164718211","0.0273031073941767",0.190768854452782
"5164","GO_CARTILAGE_MORPHOGENESIS","6.22477873305828","0.0272407988573658",0.190768854452782
"5628","GO_RESPONSE_TO_PARATHYROID_HORMONE","6.22477873305828","0.0272407988573658",0.190768854452782
"5726","GO_RESPONSE_TO_HEPARIN","6.22477873305828","0.0272407988573658",0.190768854452782
"5727","GO_CELLULAR_RESPONSE_TO_HEPARIN","6.22477873305828","0.0272407988573658",0.190768854452782
"5790","GO_CELL_PROLIFERATION_IN_BONE_MARROW","6.22477873305828","0.0272407988573658",0.190768854452782
"6114","GO_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE","2.96886164718211","0.0273031073941767",0.190768854452782
"6556","GO_REGULATION_OF_RELAXATION_OF_MUSCLE","6.22477873305828","0.0272407988573658",0.190768854452782
"6679","GO_REGULATION_OF_ATPASE_COUPLED_CALCIUM_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","6.22477873305828","0.0272407988573658",0.190768854452782
"6784","GO_RESPONSE_TO_FLUORIDE","6.22477873305828","0.0272407988573658",0.190768854452782
"6901","GO_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION","2.96886164718211","0.0273031073941767",0.190768854452782
"7174","GO_POSITIVE_REGULATION_OF_METALLOPEPTIDASE_ACTIVITY","6.22477873305828","0.0272407988573658",0.190768854452782
"7335","GO_POSITIVE_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION","6.22477873305828","0.0272407988573658",0.190768854452782
"7517","GO_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS","6.22477873305828","0.0272407988573658",0.190768854452782
"7523","GO_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY","6.22477873305828","0.0272407988573658",0.190768854452782
"8112","GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE","6.22477873305828","0.0272407988573658",0.190768854452782
"8239","GO_CELL_BODY_MEMBRANE","6.22477873305828","0.0272407988573658",0.190768854452782
"8624","GO_LIPOPOLYSACCHARIDE_BINDING","3.46235843647747","0.026618957684941",0.190768854452782
"8823","GO_PROTEIN_LYSINE_6_OXIDASE_ACTIVITY","6.22477873305828","0.0272407988573658",0.190768854452782
"8924","GO_STRUCTURAL_CONSTITUENT_OF_EYE_LENS","6.22477873305828","0.0272407988573658",0.190768854452782
"9510","GO_INTERLEUKIN_1_BINDING","6.22477873305828","0.0272407988573658",0.190768854452782
"9773","GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_BINDING","6.22477873305828","0.0272407988573658",0.190768854452782
"9778","GO_ATPASE_INHIBITOR_ACTIVITY","6.22477873305828","0.0272407988573658",0.190768854452782
"10083","GO_AROMATASE_ACTIVITY","6.22477873305828","0.0272407988573658",0.190768854452782
"500","GO_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION","1.34663320768591","0.0273394019580134",0.190892588382567
"1425","GO_RESPONSE_TO_METAL_ION","1.56012638233629","0.0277561005370841",0.193670454223092
"971","GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION","2.12088355900849","0.0279571891140683",0.194941133326949
"4515","GO_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION","2.44706764139512","0.0281184114908491",0.195799460625431
"5077","GO_FACE_DEVELOPMENT","2.44706764139512","0.0281184114908491",0.195799460625431
"5175","GO_EPITHELIAL_TUBE_MORPHOGENESIS","1.52848579577816","0.0281970351747967",0.196213921599144
"953","GO_VESICLE_BUDDING_FROM_MEMBRANE","0.158432703989617","0.0282858239989731",0.196432520820455
"7822","GO_CYTOPLASMIC_STRESS_GRANULE","0.158432703989617","0.0282858239989731",0.196432520820455
"8766","GO_NUCLEASE_ACTIVITY","0.158432703989617","0.0282858239989731",0.196432520820455
"8838","GO_ENZYME_INHIBITOR_ACTIVITY","1.55250898730178","0.0283292552883517",0.196532849051747
"10213","GO_TRANSCRIPTION_REGULATOR_ACTIVITY","0.773841186004516","0.0283385404970925",0.196532849051747
"507","GO_HEART_PROCESS","1.62792265011021","0.028434588042982",0.197065893245255
"1156","GO_RESPIRATORY_GASEOUS_EXCHANGE_BY_RESPIRATORY_SYSTEM","2.26283455269845","0.0286481320287792",0.198411978467695
"5716","GO_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS","0.153673564783044","0.0288753065951821",0.199850588975145
"387","GO_NEGATIVE_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION","4.15287743967611","0.0292635207893597",0.20118180858602
"970","GO_STRIATED_MUSCLE_CONTRACTION","1.82819968519456","0.029234254653696",0.20118180858602
"2678","GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_17_PRODUCTION","4.15287743967611","0.0292635207893597",0.20118180858602
"3303","GO_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY","4.15287743967611","0.0292635207893597",0.20118180858602
"5700","GO_CELLULAR_RESPONSE_TO_HYDROPEROXIDE","4.15287743967611","0.0292635207893597",0.20118180858602
"6007","GO_REGULATION_OF_PROTEIN_KINASE_C_SIGNALING","4.15287743967611","0.0292635207893597",0.20118180858602
"6386","GO_REGULATION_OF_POSTSYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION","4.15287743967611","0.0292635207893597",0.20118180858602
"6777","GO_REGULATION_OF_NEUTROPHIL_ACTIVATION","4.15287743967611","0.0292635207893597",0.20118180858602
"7326","GO_NEGATIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY","4.15287743967611","0.0292635207893597",0.20118180858602
"10121","GO_HMG_BOX_DOMAIN_BINDING","4.15287743967611","0.0292635207893597",0.20118180858602
"1472","GO_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS","0.593794332804928","0.0293534275003494",0.201507849791342
"6619","GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS","1.29174726881254","0.0293698034405256",0.201507849791342
"8418","GO_DENDRITIC_TREE","1.41796098543822","0.0293690433479646",0.201507849791342
"6845","GO_ORGANELLE_DISASSEMBLY","0.151398974562778","0.0295116531192713",0.202345920686272
"8041","GO_ENVELOPE","0.679247481185884","0.0297828529095181",0.204069167600841
"9025","GO_TRANSCRIPTION_FACTOR_BINDING","0.669678405905801","0.0298097205508443",0.204117093185148
"471","GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS","0.572312428932511","0.029972939972805",0.205051640298935
"707","GO_NUCLEOTIDE_EXCISION_REPAIR","0","0.0300659887343195",0.205051640298935
"1935","GO_PEPTIDYL_LYSINE_TRIMETHYLATION","0","0.0300659887343195",0.205051640298935
"3645","GO_NEGATIVE_REGULATION_OF_DNA_BINDING","0","0.0300659887343195",0.205051640298935
"5387","GO_HISTONE_H3_K9_MODIFICATION","0","0.0300659887343195",0.205051640298935
"6898","GO_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS","0","0.0300659887343195",0.205051640298935
"5361","GO_REPRODUCTIVE_SYSTEM_DEVELOPMENT","1.47285714270862","0.0301107686309908",0.20522077279954
"918","GO_IRON_ION_TRANSPORT","0","0.0302200975249264",0.205284802697433
"8135","GO_HISTONE_METHYLTRANSFERASE_COMPLEX","0","0.0302200975249264",0.205284802697433
"8347","GO_CATALYTIC_STEP_2_SPLICEOSOME","0","0.0302200975249264",0.205284802697433
"9015","GO_N_ACETYLTRANSFERASE_ACTIVITY","0","0.0302200975249264",0.205284802697433
"9066","GO_PROTEIN_METHYLTRANSFERASE_ACTIVITY","0","0.0302200975249264",0.205284802697433
"3171","GO_MULTICELLULAR_ORGANISMAL_SIGNALING","1.8093950590034","0.0304691103842935",0.206839545774672
"2433","GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS","1.3865862406623","0.0307032887898402",0.20829159786027
"4298","GO_FIBROBLAST_PROLIFERATION","1.96278277734742","0.030955441531165",0.209448840557705
"6931","GO_POSITIVE_REGULATION_OF_REACTIVE_OXYGEN_SPECIES_BIOSYNTHETIC_PROCESS","2.21448516564276","0.0309191692890458",0.209448840557705
"8292","GO_PIGMENT_GRANULE","1.96278277734742","0.030955441531165",0.209448840557705
"9795","GO_HORMONE_BINDING","2.21448516564276","0.0309191692890458",0.209448840557705
"381","GO_MONOCYTE_CHEMOTAXIS","2.11873023458992","0.0314715328878092",0.212800601903021
"842","GO_PROTEIN_TARGETING_TO_MITOCHONDRION","0","0.0315971840993344",0.21336928197519
"2536","GO_REGULATION_OF_TELOMERE_MAINTENANCE","0","0.0315971840993344",0.21336928197519
"8983","GO_CALMODULIN_BINDING","1.70234207515011","0.0317043738074424",0.213952446370723
"2025","GO_ORGANOPHOSPHATE_METABOLIC_PROCESS","0.671108670383047","0.0317429069466484",0.214071830104416
"3093","GO_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION","0.251007591818396","0.0321765349790029",0.216853799717414
"4856","GO_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS","2.83381785057399","0.0322438328592985",0.217022547377362
"7396","GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS","2.83381785057399","0.0322438328592985",0.217022547377362
"279","GO_STORE_OPERATED_CALCIUM_ENTRY","3.24569051081856","0.0324778360070222",0.217033086290257
"361","GO_GERMINAL_CENTER_FORMATION","3.24569051081856","0.0324778360070222",0.217033086290257
"1073","GO_ACTIVATION_OF_PHOSPHOLIPASE_C_ACTIVITY","3.24569051081856","0.0324778360070222",0.217033086290257
"1283","GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS","0.247959336569454","0.0324441868366388",0.217033086290257
"2490","GO_CORTICOSTEROID_RECEPTOR_SIGNALING_PATHWAY","3.24569051081856","0.0324778360070222",0.217033086290257
"3490","GO_RESPONSE_TO_DRUG","1.46934292816091","0.0324255332928147",0.217033086290257
"3825","GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS","3.24569051081856","0.0324778360070222",0.217033086290257
"3867","GO_REGULATION_OF_VIRAL_GENOME_REPLICATION","0.247959336569454","0.0324441868366388",0.217033086290257
"5878","GO_METANEPHRIC_NEPHRON_MORPHOGENESIS","3.24569051081856","0.0324778360070222",0.217033086290257
"6501","GO_REGULATION_OF_RECEPTOR_BINDING","3.24569051081856","0.0324778360070222",0.217033086290257
"10082","GO_LIPOPROTEIN_PARTICLE_RECEPTOR_BINDING","3.24569051081856","0.0324778360070222",0.217033086290257
"910","GO_CATION_TRANSPORT","1.33350825775823","0.0325766812168119",0.217552075928397
"34","GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY","0","0.0328209809362598",0.218378722816129
"80","GO_NON_RECOMBINATIONAL_REPAIR","0","0.0328209809362598",0.218378722816129
"1480","GO_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY","2.08322356068266","0.032797714075972",0.218378722816129
"1854","GO_RRNA_METABOLIC_PROCESS","0","0.0328209809362598",0.218378722816129
"3814","GO_DNA_METHYLATION_OR_DEMETHYLATION","0","0.0328209809362598",0.218378722816129
"4710","GO_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS","1.23429296068003","0.0328280350528774",0.218378722816129
"2367","GO_REGULATION_OF_HISTONE_MODIFICATION","0.357521077078599","0.0331210889890658",0.220185569583621
"2603","GO_LYSOSOME_LOCALIZATION","2.16814859649627","0.0334655200620768",0.22204415798294
"7787","GO_MICROVILLUS","2.16814859649627","0.0334655200620768",0.22204415798294
"8824","GO_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY","0.354404488449331","0.0334294521597561",0.22204415798294
"1978","GO_VIRAL_GENOME_REPLICATION","0.311652058008232","0.0335236968910844",0.222286566022161
"722","GO_DNA_PACKAGING","0.242077991815725","0.0335711609548526",0.222457673656317
"7004","GO_POSITIVE_REGULATION_OF_CELLULAR_PROTEIN_LOCALIZATION","1.55396133047244","0.0340675124789844",0.225601173869535
"7742","GO_GOLGI_STACK","2.04888360685831","0.0343569342389556",0.227371180134222
"7206","GO_SEMI_LUNAR_VALVE_DEVELOPMENT","2.40132923459192","0.0344033730100374",0.227531902244748
"6706","GO_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS","1.9719766992107","0.0344310363318283",0.227568323142991
"8605","GO_REGULATORY_REGION_NUCLEIC_ACID_BINDING","0.744959331530711","0.0347090801173644",0.229258496389357
"2628","GO_MAINTENANCE_OF_PROTEIN_LOCATION_IN_CELL","2.50903068111616","0.0350796197022181",0.231408332666334
"7965","GO_PLATELET_ALPHA_GRANULE_MEMBRANE","2.50903068111616","0.0350796197022181",0.231408332666334
"4700","GO_SEQUESTERING_OF_CALCIUM_ION","1.87480237786631","0.0351326210889681",0.231609211299609
"3619","GO_NEGATIVE_REGULATION_OF_ION_TRANSPORT","1.78870933065565","0.035215827850899",0.232008831210124
"1063","GO_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","1.94551496877405","0.0354892697950123",0.233660442349084
"4407","GO_ANIMAL_ORGAN_FORMATION","2.12370215131795","0.0362920511972832",0.238639985817731
"4942","GO_POSITIVE_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT","2.12370215131795","0.0362920511972832",0.238639985817731
"4490","GO_AMYLOID_BETA_METABOLIC_PROCESS","2.34093626852672","0.0363463087215963",0.238691136112222
"6526","GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY","2.34093626852672","0.0363463087215963",0.238691136112222
"4717","GO_PROTEIN_POLYMERIZATION","1.52319387484568","0.0366806834600107",0.240733098925093
"4684","GO_POSITIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION","1.91975366676","0.0367466831682454",0.240858444684779
"4720","GO_PROTEIN_DEPOLYMERIZATION","1.91975366676","0.0367466831682454",0.240858444684779
"3551","GO_MRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II","3.77457299638188","0.0371955491328807",0.242408302756229
"3625","GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION","3.77457299638188","0.0371955491328807",0.242408302756229
"3952","GO_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION","3.77457299638188","0.0371955491328807",0.242408302756229
"5264","GO_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT","3.77457299638188","0.0371955491328807",0.242408302756229
"5439","GO_REGULATION_OF_CHEMOKINE_MEDIATED_SIGNALING_PATHWAY","3.77457299638188","0.0371955491328807",0.242408302756229
"5836","GO_STEM_CELL_PROLIFERATION","1.83330812280102","0.0370491615126725",0.242408302756229
"7026","GO_NEGATIVE_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT","3.77457299638188","0.0371955491328807",0.242408302756229
"8362","GO_ENDOCYTIC_VESICLE_LUMEN","3.77457299638188","0.0371955491328807",0.242408302756229
"8573","GO_WNT_SIGNALOSOME","3.77457299638188","0.0371955491328807",0.242408302756229
"116","GO_LUTEINIZATION","5.18717247779439","0.0382332968680055",0.243304951754204
"389","GO_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II","5.18717247779439","0.0382332968680055",0.243304951754204
"527","GO_SECONDARY_HEART_FIELD_SPECIFICATION","5.18717247779439","0.0382332968680055",0.243304951754204
"768","GO_SIGNAL_PEPTIDE_PROCESSING","5.18717247779439","0.0382332968680055",0.243304951754204
"977","GO_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY","5.18717247779439","0.0382332968680055",0.243304951754204
"1734","GO_ARTERY_SMOOTH_MUSCLE_CONTRACTION","5.18717247779439","0.0382332968680055",0.243304951754204
"2322","GO_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_DEPOLYMERIZATION","5.18717247779439","0.0382332968680055",0.243304951754204
"2480","GO_POSITIVE_REGULATION_OF_SYNAPTIC_PLASTICITY","5.18717247779439","0.0382332968680055",0.243304951754204
"2562","GO_REGULATION_OF_GONADOTROPIN_SECRETION","5.18717247779439","0.0382332968680055",0.243304951754204
"2565","GO_CENTRAL_NERVOUS_SYSTEM_MYELIN_MAINTENANCE","5.18717247779439","0.0382332968680055",0.243304951754204
"2701","GO_MAST_CELL_CYTOKINE_PRODUCTION","5.18717247779439","0.0382332968680055",0.243304951754204
"2781","GO_POSITIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS","5.18717247779439","0.0382332968680055",0.243304951754204
"2818","GO_RESPONSE_TO_VITAMIN_E","5.18717247779439","0.0382332968680055",0.243304951754204
"3012","GO_RESPONSE_TO_LAMINAR_FLUID_SHEAR_STRESS","5.18717247779439","0.0382332968680055",0.243304951754204
"3439","GO_VASODILATION","2.71041559514138","0.0377306612711818",0.243304951754204
"3456","GO_NOREPINEPHRINE_METABOLIC_PROCESS","5.18717247779439","0.0382332968680055",0.243304951754204
"3521","GO_MUSCLE_CELL_FATE_COMMITMENT","5.18717247779439","0.0382332968680055",0.243304951754204
"3531","GO_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS","5.18717247779439","0.0382332968680055",0.243304951754204
"3627","GO_NEGATIVE_REGULATION_OF_MAST_CELL_DEGRANULATION","5.18717247779439","0.0382332968680055",0.243304951754204
"3877","GO_INTEGRIN_BIOSYNTHETIC_PROCESS","5.18717247779439","0.0382332968680055",0.243304951754204
"4280","GO_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY","5.18717247779439","0.0382332968680055",0.243304951754204
"4616","GO_DETECTION_OF_MECHANICAL_STIMULUS","2.71041559514138","0.0377306612711818",0.243304951754204
"4757","GO_POSITIVE_REGULATION_OF_LYASE_ACTIVITY","5.18717247779439","0.0382332968680055",0.243304951754204
"4841","GO_LOCALIZATION_WITHIN_MEMBRANE","1.98348560257377","0.0381822428204493",0.243304951754204
"4877","GO_REGULATION_OF_CARDIOBLAST_DIFFERENTIATION","5.18717247779439","0.0382332968680055",0.243304951754204
"4962","GO_PHOSPHOLIPID_HOMEOSTASIS","5.18717247779439","0.0382332968680055",0.243304951754204
"5766","GO_ORGANISM_EMERGENCE_FROM_PROTECTIVE_STRUCTURE","5.18717247779439","0.0382332968680055",0.243304951754204
"5988","GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_POTENTIAL","5.18717247779439","0.0382332968680055",0.243304951754204
"6233","GO_ESTABLISHMENT_OF_SERTOLI_CELL_BARRIER","5.18717247779439","0.0382332968680055",0.243304951754204
"6335","GO_RETROGRADE_TRANS_SYNAPTIC_SIGNALING","5.18717247779439","0.0382332968680055",0.243304951754204
"6373","GO_ACTIN_FILAMENT_BASED_TRANSPORT","5.18717247779439","0.0382332968680055",0.243304951754204
"7231","GO_NEGATIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_CELL_PROLIFERATION","5.18717247779439","0.0382332968680055",0.243304951754204
"8195","GO_CHYLOMICRON","5.18717247779439","0.0382332968680055",0.243304951754204
"8205","GO_NADPH_OXIDASE_COMPLEX","5.18717247779439","0.0382332968680055",0.243304951754204
"9008","GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_BINDING","5.18717247779439","0.0382332968680055",0.243304951754204
"9090","GO_STEROID_HYDROXYLASE_ACTIVITY","5.18717247779439","0.0382332968680055",0.243304951754204
"9114","GO_PHOSPHATIDYLCHOLINE_TRANSPORTER_ACTIVITY","5.18717247779439","0.0382332968680055",0.243304951754204
"10125","GO_CORECEPTOR_ACTIVITY_INVOLVED_IN_WNT_SIGNALING_PATHWAY","5.18717247779439","0.0382332968680055",0.243304951754204
"10042","GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY","1.50209795473196","0.0382660800864149",0.243362791682704
"5211","GO_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE","2.28370004091208","0.0386520312609977",0.245513304317692
"6672","GO_NEGATIVE_REGULATION_OF_MUSCLE_TISSUE_DEVELOPMENT","2.28370004091208","0.0386520312609977",0.245513304317692
"1490","GO_NEGATIVE_REGULATION_OF_PLATELET_ACTIVATION","3.05462999530174","0.039079738611941",0.247617517139572
"3791","GO_TYPE_B_PANCREATIC_CELL_PROLIFERATION","3.05462999530174","0.039079738611941",0.247617517139572
"4304","GO_REGULATION_OF_NEURONAL_SYNAPTIC_PLASTICITY","3.05462999530174","0.039079738611941",0.247617517139572
"8300","GO_EXCITATORY_SYNAPSE","3.05462999530174","0.039079738611941",0.247617517139572
"241","GO_MORPHOGENESIS_OF_AN_EPITHELIAL_SHEET","2.08103557873156","0.0394034794919791",0.24890106879589
"5531","GO_PLATELET_AGGREGATION","2.08103557873156","0.0394034794919791",0.24890106879589
"5692","GO_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND","1.3763505853789","0.0393968145065649",0.24890106879589
"5837","GO_REGULATION_OF_STEM_CELL_PROLIFERATION","2.08103557873156","0.0394034794919791",0.24890106879589
"9770","GO_CARGO_RECEPTOR_ACTIVITY","2.08103557873156","0.0394034794919791",0.24890106879589
"6031","GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","1.79356917152254","0.0396460065024743",0.250279122794661
"122","GO_VASCULOGENESIS","1.87001168114289","0.0398630945690556",0.251032399950196
"3037","GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT","1.87001168114289","0.0398630945690556",0.251032399950196
"4941","GO_REGULATION_OF_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT","1.87001168114289","0.0398630945690556",0.251032399950196
"8118","GO_NUCLEAR_PERIPHERY","1.87001168114289","0.0398630945690556",0.251032399950196
"2255","GO_MACROPHAGE_DIFFERENTIATION","2.42517495884472","0.0400994854429257",0.252211766677459
"6864","GO_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION","2.42517495884472","0.0400994854429257",0.252211766677459
"2252","GO_MEGAKARYOCYTE_DIFFERENTIATION","1.9523266047526","0.0404524770976539",0.254276249859243
"733","GO_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION","0.168887190338602","0.0411396064500633",0.254877144379341
"806","GO_LEUCINE_METABOLIC_PROCESS","10.366133695654","0.0412428988373541",0.254877144379341
"820","GO_VALINE_METABOLIC_PROCESS","10.366133695654","0.0412428988373541",0.254877144379341
"886","GO_ANDROGEN_CATABOLIC_PROCESS","10.366133695654","0.0412428988373541",0.254877144379341
"1005","GO_TUBULIN_COMPLEX_ASSEMBLY","10.366133695654","0.0412428988373541",0.254877144379341
"2445","GO_ACTIN_CYTOSKELETON_REORGANIZATION","1.77431768210578","0.0412015132012376",0.254877144379341
"2485","GO_NEGATIVE_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS","10.366133695654","0.0412428988373541",0.254877144379341
"2580","GO_NEGATIVE_REGULATION_OF_HORMONE_METABOLIC_PROCESS","10.366133695654","0.0412428988373541",0.254877144379341
"2582","GO_NEGATIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS","10.366133695654","0.0412428988373541",0.254877144379341
"2858","GO_RESPONSE_TO_L_ASCORBIC_ACID","10.366133695654","0.0412428988373541",0.254877144379341
"3459","GO_NOREPINEPHRINE_BIOSYNTHETIC_PROCESS","10.366133695654","0.0412428988373541",0.254877144379341
"3500","GO_HEMOGLOBIN_BIOSYNTHETIC_PROCESS","10.366133695654","0.0412428988373541",0.254877144379341
"4093","GO_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION","10.366133695654","0.0412428988373541",0.254877144379341
"5745","GO_MACROPHAGE_INFLAMMATORY_PROTEIN_1_ALPHA_PRODUCTION","10.366133695654","0.0412428988373541",0.254877144379341
"6073","GO_NEGATIVE_REGULATION_OF_CHOLESTEROL_METABOLIC_PROCESS","10.366133695654","0.0412428988373541",0.254877144379341
"6609","GO_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION","0.171718609905891","0.040998003824098",0.254877144379341
"6660","GO_LEUKOTRIENE_D4_METABOLIC_PROCESS","10.366133695654","0.0412428988373541",0.254877144379341
"6904","GO_NEGATIVE_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL","0.171718609905891","0.040998003824098",0.254877144379341
