"","t-statistic","p-value","p-adj"
"204673_at",-10.7110930022071,1.65725025537302e-18,6.65944918891363e-18
"238668_at",10.9221331594238,1.670587930277e-18,6.69547152160757e-18
"221933_at",12.264267549068,1.76871587810047e-18,7.05426623264559e-18
"228776_at",10.8726437738093,1.76932608317172e-18,7.05426623264559e-18
"37512_at",11.0109448307039,1.82705352139135e-18,7.26550374350689e-18
"228335_at",11.9771215465022,2.01929691125822e-18,8.00918023610448e-18
"213764_s_at",12.0863637584202,2.0287393850778e-18,8.0258397895455e-18
"219892_at",11.6913011238283,2.05517382282423e-18,8.10946165655645e-18
"221874_at",-10.4897365585142,2.08407002541239e-18,8.20234243934797e-18
"235438_at",11.8357378852778,2.31229509128941e-18,9.07724047375408e-18
"204557_s_at",12.3445699969597,2.3319681474124e-18,9.13105686365314e-18
"222880_at",11.9457865913891,2.4645985770485e-18,9.62576638127872e-18
"208791_at",10.3786934304915,2.6007426531387e-18,1.0131646315408e-17
"204337_at",11.201930112078,2.70348625315843e-18,1.05051712019938e-17
"229479_at",12.3405739516805,2.79435326612411e-18,1.08307717732557e-17
"208792_s_at",10.4164246560554,3.28863003844408e-18,1.27143752243886e-17
"209541_at",11.0080570811265,3.57284428029593e-18,1.37783994789246e-17
"214452_at",11.7529178735675,3.82766904276385e-18,1.4724023378069e-17
"229669_at",11.8162552676862,4.23255282881601e-18,1.62406976965346e-17
"226435_at",10.7796159252769,4.94533463591341e-18,1.89157535924035e-17
"236738_at",12.0236236197478,4.95442011140026e-18,1.89157535924035e-17
"229357_at",11.022297378677,5.12122970160688e-18,1.95039867491546e-17
"219935_at",10.8605422427743,5.39632072091987e-18,2.05006625898966e-17
"227758_at",11.1163087341595,5.47335142863466e-18,2.07418342505932e-17
"220014_at",10.9499498638768,6.09828189727518e-18,2.29962305042569e-17
"235306_at",10.7334817904747,6.08454626026533e-18,2.29962305042569e-17
"232297_at",10.7279815793481,6.64278514658924e-18,2.49879706619856e-17
"205122_at",10.2979050610762,7.29687157083594e-18,2.7381152879779e-17
"205226_at",10.8315465792687,7.45285423376503e-18,2.7898092498519e-17
"203766_s_at",11.0093566621597,8.78395065034613e-18,3.27586145769791e-17
"209395_at",9.97990979846947,8.79411534365671e-18,3.27586145769791e-17
"203951_at",10.8851734811639,9.42600605437114e-18,3.50272215272869e-17
"215617_at",11.5682100460348,9.54634979857513e-18,3.53885267351538e-17
"235723_at",11.7848848217444,9.7707691851881e-18,3.61329652717946e-17
"230730_at",10.9205494137087,1.05509369564216e-17,3.89240589886301e-17
"231001_at",11.8692504740542,1.10134258028208e-17,4.05325839041313e-17
"226847_at",10.9986957461601,1.25205828693713e-17,4.59688546115286e-17
"221667_s_at",11.1829570392887,1.29168500211806e-17,4.73102808192044e-17
"205404_at",10.6823415676417,1.41589300178069e-17,5.17358516879771e-17
"224941_at",10.4917408877116,1.4865965143407e-17,5.41899824632288e-17
"242471_at",10.5007736873446,1.53608238497993e-17,5.58608582281299e-17
"229800_at",11.6374261268844,1.60661762293684e-17,5.8287478216026e-17
"209242_at",11.5471703703922,1.65190107980994e-17,5.97886655600239e-17
"228128_x_at",10.3843541456363,1.69182666441262e-17,6.10893071513142e-17
"213797_at",10.2552131471572,1.72895207693912e-17,6.22829559951482e-17
"202628_s_at",10.6405641178437,1.74687338042391e-17,6.27808250100706e-17
"236313_at",9.84149027532229,2.11075906113063e-17,7.56808459623182e-17
"201645_at",10.3214444829698,2.33607811336863e-17,8.35639156908264e-17
"228863_at",10.3952868132983,2.46274978718192e-17,8.78897418222731e-17
"214261_s_at",-9.85020611684332,2.54576571565892e-17,9.0641100248228e-17
"205499_at",9.7572345385442,2.89449967508002e-17,1.0281853834217e-16
"215306_at",11.0402046686885,2.97893065801579e-17,1.05572750866254e-16
"206227_at",11.1690451234639,3.0046639551859e-17,1.06238810978975e-16
"1554741_s_at",10.722041918724,3.34946017201641e-17,1.18035484097434e-16
"214701_s_at",11.0421190900789,3.35371884927392e-17,1.18035484097434e-16
"231067_s_at",10.5997664419516,3.59884360241725e-17,1.26372237506899e-16
"236894_at",-9.76920298575404,3.64537624307574e-17,1.27713295838649e-16
"214156_at",-9.73976563348604,3.74495293054912e-17,1.30902350152299e-16
"210004_at",11.7925251764672,3.7915354587732e-17,1.32228719530336e-16
"206715_at",11.1789005385597,3.97346034806964e-17,1.38258358929423e-16
"202920_at",10.9094048876425,4.24497293978718e-17,1.47370829270162e-16
"210942_s_at",11.5647662287124,4.35018103568157e-17,1.50681610082092e-16
"212554_at",10.2349803327972,4.46853899819413e-17,1.54431900817951e-16
"242625_at",10.10092017936,4.81358713113701e-17,1.65982024724567e-16
"229560_at",10.3205184763428,4.91897497594826e-17,1.69234846925321e-16
"240856_at",-9.65662376286229,5.19341932927285e-17,1.78276345137146e-16
"220645_at",-9.61498250326583,6.56035359025003e-17,2.24695779567624e-16
"218824_at",11.215858851227,8.61616083407473e-17,2.94449603503759e-16
"203153_at",9.8673656601661,9.0027644738239e-17,3.06976222927046e-16
"238852_at",10.4599678202613,9.34883811068089e-17,3.18068247721165e-16
"219985_at",10.9861036799506,9.8087110195772e-17,3.3297420334751e-16
"1559538_at",-9.66968924723661,1.11358658752046e-16,3.77190501215447e-16
"210170_at",11.1468185671868,1.34033493763605e-16,4.52991785766178e-16
"203485_at",10.2093955024884,1.37794114497193e-16,4.64675747346263e-16
"224352_s_at",10.1689385438863,1.3818529205156e-16,4.64970729958107e-16
"1555756_a_at",10.5142341687709,1.3996169740543e-16,4.69915260367792e-16
"235629_at",11.1553159803956,1.60123849520926e-16,5.36432414915838e-16
"228004_at",-9.50705038166128,1.8287694790319e-16,6.11320103143631e-16
"212865_s_at",10.3838555484437,1.89147751932534e-16,6.30904593047296e-16
"227662_at",10.2501374792202,1.90943644677424e-16,6.35510260872037e-16
"210875_s_at",10.7964698177869,1.91942575836718e-16,6.37449205219123e-16
"207214_at",-9.84733632942007,1.95413176988277e-16,6.4757050642652e-16
"238481_at",11.2833525222608,2.56306841285357e-16,8.47528669563459e-16
"221911_at",9.46431858600127,2.60315515712413e-16,8.58928996887292e-16
"238577_s_at",10.3441300546051,2.68008393443873e-16,8.82410430887247e-16
"209396_s_at",9.45843216898989,2.70379066291212e-16,8.88305473158469e-16
"227568_at",10.0846409324659,2.83159976079254e-16,9.28303904448261e-16
"219955_at",-9.31814116902984,4.00076709962914e-16,1.30879795502825e-15
"226248_s_at",-9.82431137993688,4.62899369011266e-16,1.51108514702825e-15
"219584_at",10.1749960799575,4.94272067584364e-16,1.60664657212667e-15
"222162_s_at",9.78278177054112,4.93906109817174e-16,1.60664657212667e-15
"223395_at",9.44124829410211,4.967501184195e-16,1.61128057478868e-15
"224911_s_at",9.61343221484048,5.07159206939442e-16,1.64156605882513e-15
"232568_at",10.9511034087956,5.12117394876087e-16,1.65411757712086e-15
"223597_at",-9.27998589751721,5.1469056197224e-16,1.65892894816737e-15
"225895_at",9.68197096681363,5.38697739421107e-16,1.73266016607923e-15
"223970_at",-9.24911678298411,5.61202608416431e-16,1.80126036370137e-15
"1558828_s_at",10.409404577019,6.56694374692605e-16,2.10334537166188e-15
"231439_at",-9.43551255477881,7.3733453155165e-16,2.35669972401999e-15
"233496_s_at",10.1177630782633,8.57094333366814e-16,2.73377380080123e-15
"206710_s_at",9.12989503217896,1.04121521389607e-15,3.31413823799351e-15
"242881_x_at",9.88004785308945,1.08014100977493e-15,3.43090432772909e-15
"218087_s_at",9.58687978092704,1.09522276978627e-15,3.47160675060617e-15
"241457_at",10.5500159059098,1.15521653436883e-15,3.65420767379892e-15
"209948_at",10.0934726278306,1.18830222565164e-15,3.75111486076838e-15
"241789_at",9.91262981822948,1.23210875241496e-15,3.88139609042655e-15
"219574_at",10.0767288628954,1.24661088399284e-15,3.91901696795284e-15
"210377_at",-9.09188503297866,1.27827746597256e-15,4.01033360738522e-15
"204793_at",10.1408499509837,1.29609153572513e-15,4.05790621921303e-15
"214038_at",9.88050326013843,1.33078905786081e-15,4.15803683180592e-15
"214927_at",10.3256336723277,1.38792410877991e-15,4.32772262839518e-15
"241864_x_at",9.63986147949684,1.57521737135302e-15,4.90174348687291e-15
"1552834_at",-9.04134328803391,1.71493092340293e-15,5.32567797916814e-15
"210176_at",9.74607689972046,1.9025527426642e-15,5.89637297372246e-15
"204154_at",10.7309259907818,2.11691091687357e-15,6.54745578532006e-15
"204776_at",9.94426955152815,2.16719302007589e-15,6.6894607131778e-15
"225987_at",9.78091592912577,2.22244760565743e-15,6.84621183956041e-15
"244745_at",10.3152519630462,2.50941494476206e-15,7.71468731010183e-15
"227688_at",10.2062189157392,2.61305493959075e-15,8.01720864231151e-15
"236262_at",10.1364788506757,2.70636097849378e-15,8.28687731614796e-15
"223672_at",10.352598559528,2.78224282352541e-15,8.50222307947587e-15
"228698_at",9.84374603731659,3.24412067692701e-15,9.8939218254487e-15
"235740_at",9.68382278504482,3.36009565716628e-15,1.02272494058083e-14
"205942_s_at",-8.92148472150059,3.59461933615887e-15,1.09193694517048e-14
"226701_at",9.90904518419323,3.67991768182246e-15,1.11563444967727e-14
"229723_at",9.25346004617204,4.03960901388657e-15,1.22226114629651e-14
"206638_at",10.3103408784342,4.27188750938881e-15,1.28999206644463e-14
"205139_s_at",9.83391232432431,4.54217180292989e-15,1.36891043903261e-14
"228186_s_at",9.14134642357726,4.86317145574254e-15,1.46277318246401e-14
"204222_s_at",8.906435315727,5.28597838246305e-15,1.58682998108842e-14
"219890_at",10.140492159581,5.41000623686935e-15,1.62088445179001e-14
"208063_s_at",-8.85782329005224,5.64376127638461e-15,1.68761689729391e-14
"209894_at",9.13773006732059,5.65495495717048e-15,1.68766784394308e-14
"226142_at",8.8235308763872,6.64494405966874e-15,1.97926252049666e-14
"223969_s_at",-8.87257953988219,7.4893150347707e-15,2.22643520742407e-14
"229271_x_at",10.4537055474285,7.94690719152927e-15,2.35789048647894e-14
"229635_at",10.2977469455469,8.78457481154971e-15,2.60138956218232e-14
"232267_at",9.68426022550148,9.79472738762669e-15,2.89492811398773e-14
"204597_x_at",8.9180682173061,1.00830663912724e-14,2.97440744605742e-14
"205578_at",9.07543484826413,1.08392221226274e-14,3.19131712879666e-14
"217590_s_at",-8.82015289669924,1.09389478956322e-14,3.21449697278558e-14
"212681_at",8.72208681793762,1.09712867277827e-14,3.21782375100293e-14
"213071_at",9.64456533988163,1.11365832116918e-14,3.26005906254305e-14
"220244_at",9.87865779619348,1.11608494972529e-14,3.2609275916592e-14
"203980_at",10.1421756109973,1.12585369577474e-14,3.28320382520215e-14
"202988_s_at",8.85785777592403,1.14985018579e-14,3.34680728981843e-14
"228750_at",9.63488415750725,1.18288625116915e-14,3.43643045643259e-14
"210299_s_at",9.37662383842991,1.21975437023979e-14,3.53682564552485e-14
"211668_s_at",9.23770966184596,1.33319566646496e-14,3.85117465161859e-14
"214142_at",-8.74194691595074,1.33173495794218e-14,3.85117465161859e-14
"209167_at",9.60086662999684,1.50850517423842e-14,4.34889391476595e-14
"209540_at",9.42535555210492,1.5111767228318e-14,4.34889391476595e-14
"207544_s_at",-8.74100701261347,1.59010338638959e-14,4.56744518679636e-14
"210146_x_at",9.73283258807365,1.61024361789773e-14,4.6166347921375e-14
"230746_s_at",8.72139943171561,1.66116824849249e-14,4.75373567933085e-14
"243940_at",9.32243227448622,1.74530306678797e-14,4.98518469263505e-14
"215199_at",10.0023214919291,1.80226066633404e-14,5.13828878986483e-14
"231964_at",8.82391343634755,1.86679640652374e-14,5.31238903046068e-14
"224997_x_at",8.72668459283326,1.88211079319155e-14,5.34603269828621e-14
"1557961_s_at",9.66474838307814,2.09388815870743e-14,5.93080377077612e-14
"235385_at",9.62708530989088,2.09573144349437e-14,5.93080377077612e-14
"202409_at",8.65619092328871,2.10474592579323e-14,5.94532474610597e-14
"213909_at",9.70795808899916,2.2445523423779e-14,6.32856286589422e-14
"238846_at",-8.76022303915581,2.57149504560184e-14,7.23705682870665e-14
"210641_at",-8.55350359611669,2.67245883164401e-14,7.50740269953574e-14
"242397_at",9.911771953184,2.89422073244354e-14,8.11547974610085e-14
"206201_s_at",9.52384961338811,2.92840725819709e-14,8.19326629137407e-14
"219947_at",9.14940376481938,2.93266487764402e-14,8.19326629137407e-14
"238592_at",10.0894713486289,3.2135560258736e-14,8.96166534719943e-14
"213817_at",9.07038300369772,3.53352276786163e-14,9.83604246835664e-14
"204042_at",8.74379362319228,3.59720530399665e-14,9.99513851255693e-14
"224027_at",-8.49884599216764,3.73179222036325e-14,1.03503150169858e-13
"227233_at",9.59943690183008,3.95266528434093e-14,1.0943093219396e-13
"235759_at",9.59212528198634,5.17898435671198e-14,1.4312319585065e-13
"227506_at",-8.51155756247273,5.58249475384279e-14,1.53996386813213e-13
"204914_s_at",9.55117326576419,5.77057067656508e-14,1.58898268090308e-13
"227478_at",8.91735290821925,5.88700598135507e-14,1.61813396004571e-13
"219789_at",9.86541420815203,6.090499332124e-14,1.67106711065983e-13
"205534_at",8.899541461587,6.24973028000837e-14,1.71168820370175e-13
"209406_at",8.38973952237416,6.51652860212531e-14,1.78157237318819e-13
"231773_at",9.31298530383959,6.96356330563493e-14,1.9003949056911e-13
"205237_at",9.44998517963372,6.97959475177304e-14,1.9013807055097e-13
"232453_at",9.66253113624197,7.12651914790696e-14,1.93795751606493e-13
"213994_s_at",8.37684546794676,7.21426728917018e-14,1.95834099640417e-13
"220122_at",8.70176229023512,7.5353164224932e-14,2.04187069784727e-13
"230175_s_at",8.62966092753898,7.65375347675049e-14,2.07029974786307e-13
"204719_at",9.0077569649111,1.00011590198399e-13,2.70048932264107e-13
"1562921_at",-8.30936904850762,1.02875371952566e-13,2.77292595879188e-13
"1557080_s_at",9.67039716463357,1.03180466070171e-13,2.77626174962093e-13
"239580_at",9.21003750541283,1.04409270783167e-13,2.80439637840402e-13
"214702_at",9.68019004187604,1.1243396526071e-13,3.01464800024775e-13
"242546_at",9.29086899804054,1.12993973817837e-13,3.02436667683757e-13
"204796_at",9.17406951154653,1.33437501938238e-13,3.56531964166567e-13
"223374_s_at",8.6167453784374,1.37386858190948e-13,3.66444738484914e-13
"204035_at",8.55707080519386,1.37848704436936e-13,3.67037159118172e-13
"241780_at",8.8968537964103,1.39058140374966e-13,3.69614605753598e-13
"231202_at",8.41194682792906,1.42360403009517e-13,3.77082659182648e-13
"231213_at",9.36865850815196,1.42240089803687e-13,3.77082659182648e-13
"243041_s_at",9.00104377390281,1.6773823284403e-13,4.43535810853558e-13
"240110_at",-8.26891003081987,1.7990691885121e-13,4.74892228898624e-13
"231098_at",9.08470953076894,1.82843794900192e-13,4.8181385540825e-13
"225720_at",8.86813813462054,1.95499843337819e-13,5.14278797508936e-13
"205568_at",8.64274323836462,2.18835467618329e-13,5.74677703128066e-13
"206797_at",-8.19915650207879,2.35735313711529e-13,6.16941479132224e-13
"222486_s_at",9.06173052296447,2.35405411702035e-13,6.16941479132224e-13
"205681_at",8.42961190731249,2.38954782442186e-13,6.24299952080181e-13
"211776_s_at",8.16582584379749,2.43186721426069e-13,6.34274055371911e-13
"228218_at",8.83363360357964,2.91995031822351e-13,7.60279581156496e-13
"230493_at",8.63547065520659,3.00288446811757e-13,7.8054603067708e-13
"209676_at",8.52462378949473,3.14301544293951e-13,8.15585871718709e-13
"201525_at",8.57680198111876,3.35888244400653e-13,8.70126738032824e-13
"206070_s_at",8.95344801115659,3.64455832202007e-13,9.40947519563698e-13
"219434_at",8.57116608001491,3.6438604151372e-13,9.40947519563698e-13
"232481_s_at",-8.05317540201326,4.19514467154784e-13,1.08127382022555e-12
"207753_at",8.14995306882919,4.45012578540531e-13,1.14480617419692e-12
"230244_at",-8.31687282328713,4.45659359778815e-13,1.14480617419692e-12
"213993_at",8.07704606235451,4.54569926773526e-13,1.16516997500284e-12
"240422_at",-8.03756536902043,4.55108847192488e-13,1.16516997500284e-12
"223614_at",9.09841000245005,4.844133145887e-13,1.23812484914073e-12
"241872_at",8.79228027501976,5.15597326818397e-13,1.31563251226494e-12
"209170_s_at",8.80782039043115,5.37395952956905e-13,1.36897371709987e-12
"213894_at",8.77505985422341,5.98930967406862e-13,1.52319486893672e-12
"1554547_at",8.79454233007305,6.2466379586736e-13,1.58600376695345e-12
"221305_s_at",-7.98054197994705,6.43745072732189e-13,1.63174454694202e-12
"239519_at",8.66132781910056,6.52928463306337e-13,1.65228673937521e-12
"204466_s_at",8.08311570078497,6.55210284927068e-13,1.65532499376789e-12
"224358_s_at",8.63065195555775,6.62741954710651e-13,1.6715946172356e-12
"244313_at",8.94985275079421,6.66897595269551e-13,1.67930956966724e-12
"237521_x_at",-8.22780910829353,7.79175515915901e-13,1.95881398171961e-12
"219872_at",8.21177115558736,7.90441789591161e-13,1.98387931125257e-12
"223620_at",8.13607513659691,8.28105934536212e-13,2.07500848735669e-12
"241031_at",-8.06446959959072,8.33255033106026e-13,2.08449911059694e-12
"205399_at",8.78223601517456,1.04082368445001e-12,2.59951233424628e-12
"1568603_at",-8.01619970028806,1.08106054498174e-12,2.69560862274762e-12
"204606_at",8.46097967762152,1.08535512543567e-12,2.70191658055611e-12
"215870_s_at",8.63075254497525,1.12171568074953e-12,2.78790049874599e-12
"232176_at",-7.88002662617969,1.15169628138082e-12,2.85777472738092e-12
"219727_at",-7.96302414089172,1.30342174924275e-12,3.22902701956416e-12
"208335_s_at",8.58304133464517,1.35385908785916e-12,3.3485593917809e-12
"227735_s_at",-7.9279421665979,1.40911721937497e-12,3.47961042397271e-12
"210119_at",8.65888679806172,1.84163305260369e-12,4.54032238894726e-12
"204221_x_at",7.7803640268798,1.88435737916934e-12,4.63818512461134e-12
"243729_at",-7.82543121627745,1.93165757412606e-12,4.74697872550081e-12
"225894_at",8.49722294946903,2.04631990233615e-12,5.02069835012284e-12
"209795_at",8.1719274266722,2.27282505586754e-12,5.56751225685313e-12
"229024_at",8.63623553286043,2.30236961751807e-12,5.63087521472869e-12
"1554007_at",8.23897465746259,2.48247137857144e-12,6.06166456234908e-12
"231721_at",8.62664273857535,2.4928254078954e-12,6.07725429854755e-12
"202992_at",8.49861673319455,2.5480354938402e-12,6.20197510503872e-12
"239319_at",-7.80364761977917,2.61055102097773e-12,6.3440533541538e-12
"209763_at",8.39530293158064,2.74157987407005e-12,6.65191566909864e-12
"202917_s_at",7.82744066424808,2.84343705441885e-12,6.88813628214439e-12
"204439_at",8.05503917298218,3.19271831770755e-12,7.72204067047434e-12
"228365_at",7.68941826254102,3.32921866158096e-12,8.0394854430291e-12
"205381_at",7.99930716104954,3.44306932726476e-12,8.30132148038164e-12
"235976_at",-7.69302837575739,3.54304052649352e-12,8.5289230283987e-12
"242098_at",-7.64085836108711,3.91706188661724e-12,9.41447684208947e-12
"214505_s_at",8.32380607645069,4.07403046101717e-12,9.77639598090485e-12
"227736_at",-7.78463734951459,4.08330484206766e-12,9.78331723506351e-12
"244385_at",-7.6267391383544,4.22945777449634e-12,1.0117656019928e-11
"205357_s_at",8.46106175409864,4.52637066957052e-12,1.08110350937792e-11
"229435_at",7.71103580263934,4.62806291542143e-12,1.10367045537542e-11
"227874_at",8.35631521973628,5.32343529153743e-12,1.2675240173163e-11
"205554_s_at",-7.58997593591843,5.40050885697102e-12,1.28387873602836e-11
"214453_s_at",7.82408022278623,5.84180974624764e-12,1.38663732116359e-11
"224646_x_at",7.68686056055969,6.44809032298315e-12,1.52817744341907e-11
"205498_at",7.68604688683907,6.67732082478425e-12,1.58005845173797e-11
"206326_at",8.26342412012055,7.27167062145847e-12,1.71804440145878e-11
"227629_at",-7.63845611922023,8.2133085719319e-12,1.93753088191491e-11
"229578_at",8.18234387358032,8.41270498157256e-12,1.98151558873655e-11
"201497_x_at",7.98436656473599,8.47250695468763e-12,1.99253581376755e-11
"225721_at",8.05443729546713,9.05474944268951e-12,2.1261996007297e-11
"205624_at",7.533468914954,9.66235280718760e-12,2.26540002263464e-11
"1568634_a_at",-7.53796912596897,9.87267401478528e-12,2.31117185269668e-11
"236038_at",8.24034746240782,1.06813827251007e-11,2.49667129040141e-11
"228731_at",7.63186187463208,1.10178649937033e-11,2.57139501606095e-11
"204563_at",7.71244822635317,1.13296125012985e-11,2.64012735760851e-11
"238143_at",-7.46752645405283,1.1538849226209e-11,2.68479911327143e-11
"226071_at",8.3736033247732,1.22686934763967e-11,2.85028371963024e-11
"210298_x_at",7.96144789775101,1.2338913116198e-11,2.86225393649986e-11
"203876_s_at",8.22274035530942,1.23705461311314e-11,2.86525054867808e-11
"204213_at",-7.56436210010897,1.26217615658054e-11,2.91902068840604e-11
"220376_at",-7.69666645336424,1.32043446570361e-11,3.04914806484498e-11
"204844_at",7.67846048514361,1.40662975152096e-11,3.24329841804005e-11
"229461_x_at",8.0094576933963,1.41220418415837e-11,3.25125504653603e-11
"220026_at",-7.39393155867994,1.47324577901561e-11,3.38669562713649e-11
"242874_at",-7.49193382178659,1.51246398941618e-11,3.47163773282785e-11
"205776_at",-7.50584595549871,1.54311174383216e-11,3.53668275420215e-11
"242321_at",7.91128026511856,1.59043969324675e-11,3.63970578529265e-11
"1568765_at",7.99304171357743,1.71933439816133e-11,3.92880740833581e-11
"214920_at",8.04190927324102,1.7880734688887e-11,4.07979207282951e-11
"242680_at",8.06332100233195,1.80925914256155e-11,4.12198771913948e-11
"223599_at",7.77462676191695,1.94904597436188e-11,4.43386238744137e-11
"238103_at",-7.82095211784377,1.98658166852772e-11,4.51254678711565e-11
"215125_s_at",-7.4566139357215,2.10261125405145e-11,4.76903382215226e-11
"228821_at",7.87899465650202,2.11468443049838e-11,4.78932228268199e-11
"207601_at",-7.35914218928865,2.45221678449078e-11,5.54555967068741e-11
"233109_at",8.05323922526812,2.60277071959689e-11,5.87734804085963e-11
"244026_at",7.67566000422405,2.75702274856328e-11,6.21649753762942e-11
"210302_s_at",7.8552879359145,2.76424636117788e-11,6.22361938082843e-11
"236225_at",-7.33045957333342,2.9034357398658e-11,6.52740105394206e-11
"231993_at",8.16747351508906,3.07850838385934e-11,6.91084506699215e-11
"224901_at",7.28454557447906,3.1702616616485e-11,7.10639912735556e-11
"208596_s_at",-7.3855089922075,3.20028185757297e-11,7.15274675028354e-11
"217110_s_at",-7.52019689163236,3.19628064826465e-11,7.15274675028354e-11
"1554195_a_at",8.10802932932543,3.22051325046382e-11,7.18747199192435e-11
"204895_x_at",-7.48676430522412,3.36838216889044e-11,7.50654017550402e-11
"205782_at",8.12843440285558,3.4675936479202e-11,7.71640388803173e-11
"234994_at",7.2784664254373,3.62403654959928e-11,8.05283012690349e-11
"225540_at",7.61948366910684,3.70948572013848e-11,8.23075744569857e-11
"205428_s_at",8.03949057521876,4.20626100952022e-11,9.31951607174452e-11
"1560396_at",7.94417590799536,4.24921141659791e-11,9.40107323527659e-11
"207961_x_at",7.68378133534893,4.5727486566414e-11,1.01022773352352e-10
"235086_at",7.79395006396696,4.62480055610887e-11,1.0202549929975e-10
"236300_at",7.24992887376042,4.99816713765662e-11,1.10103509176292e-10
"229125_at",7.93140943768817,5.5135124404716e-11,1.21281430263822e-10
"207249_s_at",-7.32657408985594,6.4980271116967e-11,1.42732848034543e-10
"231240_at",7.425443311033,6.74294439564113e-11,1.4790039927975e-10
"1555938_x_at",7.91484232261154,7.5553057037659e-11,1.65481731508807e-10
"217109_at",-7.43410190789797,7.61179885938773e-11,1.6648091505318e-10
"1553275_s_at",7.92584266023059,7.88443671550016e-11,1.7219789745265e-10
"209555_s_at",7.63856419319147,8.11249931239479e-11,1.76926445117898e-10
"228241_at",-7.72478303096703,8.15637286450269e-11,1.77630253990805e-10
"238632_at",-7.12069924010536,1.00717736259202e-10,2.19032463370509e-10
"211848_s_at",-7.08714836331235,1.01761199723591e-10,2.20987796846551e-10
"215077_at",7.88801103768137,1.02147402922571e-10,2.21512285941157e-10
"206199_at",-7.14165499665283,1.02454477071889e-10,2.2186393832682e-10
"232060_at",7.12082896678089,1.04880661454403e-10,2.26797023568773e-10
"210619_s_at",-7.03982491331134,1.10647341272885e-10,2.38929590252167e-10
"206198_s_at",-7.05040009771128,1.13382857189072e-10,2.44491766699253e-10
"205979_at",-7.00607797820653,1.16869096288348e-10,2.51654833217244e-10
"202037_s_at",7.77847913413587,1.20623262464153e-10,2.59373897236824e-10
"219908_at",7.53071357350048,1.28413366871055e-10,2.75737538120034e-10
"227006_at",7.51255204983968,1.30848062987012e-10,2.80571966993158e-10
"203860_at",-7.02782663691192,1.41732862807753e-10,3.03486731410727e-10
"229947_at",7.33561027653901,1.50142188066959e-10,3.2104425967949e-10
"201539_s_at",7.41354285576312,1.81297342068252e-10,3.87121660678513e-10
"223435_s_at",7.04505173673057,1.85934735286298e-10,3.96470863124403e-10
"210221_at",7.45811391496264,1.96532073006569e-10,4.18484845303278e-10
"1555019_at",-6.89970902440389,2.05193078519185e-10,4.363202822401e-10
"1568604_a_at",-7.11024886542428,2.0993310214105e-10,4.45780276529746e-10
"222722_at",7.35610300799168,2.14007898829706e-10,4.53803453058558e-10
"204179_at",-6.95956802960663,2.21406924360409e-10,4.6884370843124e-10
"239258_at",7.40870516442142,2.22984747635086e-10,4.71532663852647e-10
"225575_at",7.43642374552358,2.26936298668458e-10,4.79226859670909e-10
"227306_at",-6.87319948803075,2.30197714981562e-10,4.85444492612632e-10
"201496_x_at",7.35611110860088,2.35676305627618e-10,4.96314200709605e-10
"207074_s_at",-6.85785128767013,2.43889812559714e-10,5.1290563602874e-10
"203423_at",6.97164096570363,2.75708984607495e-10,5.79026687838238e-10
"220301_at",7.35014764587218,2.79537217629058e-10,5.86262301630257e-10
"222717_at",7.38200915116742,3.39603376877077e-10,7.11262339259651e-10
"220234_at",-6.83902184607349,3.67927317177194e-10,7.69531041800934e-10
"206439_at",7.64871926581351,3.83744179301619e-10,8.01517515021525e-10
"202274_at",7.11524720766295,3.9997444984549e-10,8.34279131762188e-10
"220723_s_at",-6.76259151350813,4.00617502803723e-10,8.34483533051021e-10
"241547_at",-6.7882439319315,4.45340879792642e-10,9.26381639894748e-10
"224339_s_at",7.33437894716331,4.76413812409982e-10,9.89673740569447e-10
"229546_at",-7.02859942958874,4.85034047535117e-10,1.00621561893803e-09
"229390_at",6.81687347446122,5.04732029248097e-10,1.04566270200113e-09
"232584_at",6.94616043915516,5.41653006335249e-10,1.1206361522963e-09
"218934_s_at",7.23330220406187,6.2192242575556e-10,1.2849706259538e-09
"208250_s_at",-6.71085645664566,6.6316156998234e-10,1.36832933105521e-09
"235183_at",7.31435232100425,7.19910190572057e-10,1.48342194046544e-09
"205433_at",7.25919650401332,7.41299130745284e-10,1.52544216286429e-09
"238984_at",-6.63973779187964,7.46329651727811e-10,1.53373247891984e-09
"220037_s_at",7.21932233133104,7.63394988387295e-10,1.56669936624792e-09
"228854_at",7.15694930338394,7.82557700503127e-10,1.6038766257969e-09
"236219_at",-6.66040363632985,8.33687624267907e-10,1.70638469619541e-09
"223623_at",7.14558458307252,8.89007664914486e-10,1.81718389183455e-09
"213537_at",6.75317772704301,9.62516790382932e-10,1.96481760810169e-09
"204533_at",6.72099912931522,1.01247424867098e-09,2.06404537245709e-09
"206488_s_at",6.89373430038443,1.06504142888405e-09,2.16832237715623e-09
"212730_at",6.99019686685817,1.28815670685564e-09,2.61908090065868e-09
"233690_at",6.73585478351734,1.56101808816853e-09,3.1696534389735e-09
"226654_at",-6.59954886085896,1.63574481716466e-09,3.31698717229019e-09
"206149_at",-6.48015507312419,1.73027544711226e-09,3.50403665281597e-09
"228766_at",6.87574328818168,1.79599559105129e-09,3.63232397608919e-09
"227870_at",6.72116228274226,1.85254464878282e-09,3.74174915209301e-09
"1552870_s_at",-6.4627561196682,1.98639803380815e-09,4.00681869533634e-09
"228107_at",6.94846482578337,2.1107264887228e-09,4.25200296609816e-09
