"ID","statistic","p_value","p_adjust"
"238494_at",2.13794112670182,0.0350945949678718,0.0570443061062707
"211920_at",2.13306187111,0.0350982398267614,0.0570461761664439
"238098_at",2.13053679646471,0.0351232045674594,0.0570826953139423
"210148_at",-2.1313489935386,0.0351435922963978,0.057111771180176
"1562280_at",-2.12993163725271,0.0351957077148988,0.0571883364433205
"212637_s_at",2.12921586707571,0.0351932967589943,0.0571883364433205
"243121_x_at",2.12844176041591,0.0352335679633627,0.0572457871072823
"243159_x_at",2.12811834152174,0.0352441814726302,0.0572589635773995
"235435_at",2.12888907759921,0.0353032136275544,0.0573507952594239
"238543_x_at",2.1279242557554,0.0353768060856746,0.0574662657276353
"231734_at",2.12835339105209,0.0354041311605627,0.0575065681563969
"232909_s_at",-2.12650434269719,0.0354159328737284,0.0575216522137753
"1556009_at",2.12736241548333,0.0354369023775358,0.0575434505377907
"208490_x_at",2.12958805123761,0.0354356227025003,0.0575434505377907
"235152_at",-2.12631002077392,0.0354340080547184,0.0575434505377907
"214777_at",-2.12819078679025,0.0354581003928216,0.0575737845923912
"233110_s_at",2.12600652547627,0.0354891679007464,0.0576201384275216
"228694_at",2.12544408795984,0.0354949538086103,0.0576254414426718
"206424_at",-2.14350108908677,0.0355134875039288,0.0576514380476187
"219498_s_at",2.1282051005501,0.0355168918246916,0.0576528721719567
"201979_s_at",2.12641114133349,0.0355412504269322,0.0576883177618126
"242523_at",2.12453465417448,0.0355495691883324,0.0576977253095708
"53071_s_at",2.12564077810427,0.0355539633107123,0.0577007621995451
"200806_s_at",2.12929920716192,0.0356248612801892,0.0578117205334511
"206173_x_at",-2.12612059168157,0.0356460870885628,0.0578420612824913
"203462_x_at",2.12588912567594,0.035676879450979,0.0578807451744428
"226179_at",2.12548548344424,0.0356732909191646,0.0578807451744428
"229372_at",2.1270222395392,0.035677519227115,0.0578807451744428
"215977_x_at",2.12623787666354,0.0356853893510462,0.0578894066150111
"1557675_at",-2.12566329419075,0.035713402495967,0.0579307408385535
"205087_at",2.12156404427013,0.0358021005827579,0.0580704993140193
"215641_at",-2.12442264065016,0.0358635453088649,0.0581660365373903
"244174_at",2.12177568576117,0.0358680983301549,0.0581692957602214
"236435_at",-2.12176843678829,0.0358774127333014,0.0581802757718643
"223131_s_at",-2.1237117927141,0.0358959201867062,0.0582020343615719
"41047_at",2.12253322078299,0.0358959033970196,0.0582020343615719
"1555392_at",-2.12272897597184,0.0359136192520653,0.0582266037356255
"222132_s_at",2.12024820407339,0.0359246168325033,0.0582403053065393
"243074_at",2.11981240718572,0.0359981425503534,0.0583553671765369
"226156_at",-2.1205933685097,0.0360253982134695,0.0583954112369443
"216129_at",-2.12562329426555,0.036044811392418,0.058422738238455
"238885_at",2.11875210012432,0.0361018330358101,0.0585110142108268
"224699_s_at",-2.11832355802719,0.0361205650081603,0.058536281866664
"224865_at",2.11799438293756,0.0361225424566781,0.058536281866664
"226453_at",-2.11783288608067,0.0361257067882334,0.0585372618851422
"222765_x_at",2.11948278822052,0.0361508085074392,0.0585737860832543
"219679_s_at",-2.11827236776578,0.0361558971476625,0.0585778809696119
"224416_s_at",2.11760710200997,0.0361589437791269,0.0585786671551061
"237103_at",2.11943084241168,0.0361801300089639,0.0586088378881572
"1552330_at",-2.11998648805728,0.0362239811425438,0.058671561524786
"221986_s_at",-2.11674299300322,0.0362222949379958,0.058671561524786
"232135_at",-2.11708365296868,0.0363133222783492,0.0588121011618049
"221143_at",2.11603596734493,0.0363165880865953,0.0588132254312728
"214551_s_at",-2.12094433308129,0.0363199115900777,0.0588144429699834
"224720_at",-2.11546364705102,0.0363332304615539,0.058831845132805
"221978_at",-2.12119507346454,0.036356170353999,0.0588648223713951
"210530_s_at",2.11702847073468,0.0363776794410649,0.0588954784664557
"223472_at",2.11365378247767,0.0364925193672046,0.0590772221935279
"239549_at",-2.11451896302258,0.0365146058085676,0.05910879351939
"228262_at",-2.11939848445292,0.0365177883456749,0.0591097614456496
"221833_at",-2.11299880902994,0.0365527358285753,0.0591621421372623
"229828_at",-2.11592956902419,0.0365815622246702,0.059204608879641
"209508_x_at",-2.11276428138791,0.0365859032097413,0.0592074445518528
"213918_s_at",2.11233749994169,0.0366209277952056,0.0592599319802131
"206018_at",2.11444820297763,0.0366294286715386,0.0592653012888637
"238420_at",-2.11434000768948,0.0366276548188367,0.0592653012888637
"228113_at",-2.11400644540696,0.0366689884194374,0.0593251107210337
"227883_at",-2.1183892072132,0.0366954496960243,0.0593637217619068
"222605_at",-2.11334627086611,0.0366985542632872,0.0593645449145125
"222771_s_at",-2.11236618920862,0.0367108774905385,0.0593802792424228
"224480_s_at",2.11326366681763,0.0367191661439839,0.0593894858354251
"225227_at",-2.11145203801392,0.0367255171172617,0.0593955573489694
"235911_at",2.11251229014381,0.0367823841779116,0.0594833210400818
"215021_s_at",-2.11523087069031,0.0368516064689576,0.0595910513996366
"242201_at",2.10956654707228,0.0369493815453581,0.059744934667869
"232290_at",2.10986648333692,0.0369549149114678,0.05974965740723
"229824_at",-2.10857517436537,0.036958252815984,0.0597508300510076
"40837_at",-2.10952254613212,0.0369635067801741,0.0597551000256296
"228830_s_at",2.10820648872872,0.0370079824526357,0.059822770617174
"202194_at",2.11079850292568,0.0370200115021768,0.0598295288710893
"226802_s_at",2.10896766655088,0.0370179823129091,0.0598295288710893
"241944_x_at",2.10834098964259,0.0370178404367736,0.0598295288710893
"200990_at",2.10889358293646,0.0370386228170705,0.0598553776022049
"209431_s_at",2.11050733762257,0.0370419904136974,0.0598565901760234
"205964_at",-2.10899711657874,0.037050461544537,0.0598660488571118
"219732_at",2.10696465642734,0.0370746150405601,0.0599008439404881
"210320_s_at",2.10772800886642,0.037085729342265,0.0599145683849676
"221423_s_at",-2.10785093020155,0.0371566451483418,0.0600248975448595
"244443_at",-2.11177818497202,0.0371989282312337,0.0600889595033419
"242637_at",-2.10940677943627,0.0372541257822646,0.0601738722113421
"205371_s_at",2.10511820849394,0.0372614034415147,0.0601813768861187
"206104_at",2.10433418197906,0.037305683944145,0.0602486400538519
"208918_s_at",2.10418944718474,0.0373315544518132,0.0602861636995459
"214014_at",2.10570580491971,0.0373874508591273,0.0603721669948628
"236617_at",-2.10817673407373,0.0374340658805248,0.0604431718926577
"221600_s_at",-2.10270678892279,0.03745002972137,0.060464679119501
"218568_at",2.10264142171646,0.0374590733857976,0.0604750111769866
"204294_at",2.10270668528346,0.0374929606012489,0.0605254470918728
"221916_at",-2.10244444039594,0.0375547567517967,0.0606209265184635
"220296_at",-2.10231378900871,0.0375676636366496,0.0606374809351525
"223898_at",2.10168733248525,0.0375783142898598,0.0606480817614883
"225541_at",2.10162647593004,0.0375795350521229,0.0606480817614883
"233565_s_at",2.10479119885973,0.0375934753934531,0.0606662984933864
"1554685_a_at",2.10164383766853,0.0376034456615401,0.0606781064192071
"204248_at",2.10091598393129,0.0376262190282976,0.0607105707053172
"228734_at",2.10306574311365,0.0376379970895611,0.0607252905423818
"210297_s_at",2.10031924819262,0.0376643602857098,0.0607635383559667
"223450_s_at",2.10370547446232,0.0377010804261048,0.0608184883504985
"207688_s_at",2.09996419959463,0.0377322370288857,0.0608644562597415
"221543_s_at",2.10020642743956,0.0378068026762857,0.0609804342483007
"225101_s_at",2.09799289714269,0.0378721632276443,0.061081549578013
"218860_at",2.10178940697949,0.0378748888054201,0.0610816378943628
"201710_at",2.0990291613014,0.0378932204644754,0.0611058423467864
"242313_at",2.09936696226775,0.0378952410146249,0.0611058423467864
"211749_s_at",-2.09794201373951,0.0379108895814631,0.0611267657027679
"222257_s_at",2.0974918576168,0.0379250152796521,0.0611452308386072
"243623_at",2.09702259582822,0.0379602722907052,0.0611977602769228
"204528_s_at",-2.09643088980841,0.03804233906156,0.0613257414772592
"213826_s_at",2.09755363494346,0.0380626572240032,0.0613541704759622
"1555786_s_at",2.09659812907558,0.0380671096521903,0.0613570228871373
"242058_at",-2.09834201406981,0.0380866826280894,0.0613842446585205
"227572_at",2.09523178823026,0.0381499646052279,0.0614801172337391
"238593_at",-2.09579971119974,0.0381515445466212,0.0614801172337391
"202472_at",2.09470671420542,0.0381740716430248,0.0615120847231718
"224210_s_at",2.09468551476147,0.0381852494288293,0.0615257611975008
"205356_at",-2.09414504836688,0.0382634945959296,0.0616431474647021
"224717_s_at",2.09406109250019,0.0382631060746598,0.0616431474647021
"213246_at",2.09378183813086,0.0382712160476894,0.0616512439959609
"215726_s_at",2.09385663423504,0.038274022774785,0.0616514227961215
"242665_at",-2.09397997655378,0.038278252534415,0.0616538936165977
"206548_at",2.0944103064495,0.038299329201801,0.0616834971017738
"222029_x_at",2.09411772526372,0.0383034958914858,0.0616858637446856
"222714_s_at",2.09428829832797,0.0383101733543411,0.0616922732441756
"202923_s_at",2.09840034945487,0.0383824286393148,0.0618042767711843
"224841_x_at",2.09184430155923,0.0384498906656071,0.0619085468545786
"1558447_at",-2.09617634300039,0.0384833258040397,0.0619542268071464
"206385_s_at",2.09178629441666,0.0384836793188597,0.0619542268071464
"201588_at",2.09142069097192,0.0384877984419228,0.0619564968231699
"225256_at",-2.09220244321992,0.0385050138568535,0.0619798470513964
"1558345_a_at",2.09211625574779,0.0385295753474256,0.0620150178193838
"202058_s_at",-2.09158742988236,0.0385616081991056,0.062062208269778
"213581_at",2.09193576397584,0.0385807626850354,0.0620886667093632
"204761_at",2.0957453555578,0.0385921794259369,0.0621014908708518
"225670_at",2.09198467220125,0.0385941622102062,0.0621014908708518
"208968_s_at",2.09291882349963,0.03861170113226,0.0621253415572524
"236882_at",-2.09078063599795,0.0386381379097564,0.0621635043261434
"203600_s_at",-2.09227502408146,0.038648848451646,0.0621763621334514
"227498_at",2.09263563707684,0.0386567771772945,0.0621830929347397
"230123_at",-2.09492784127885,0.0386584702818596,0.0621830929347397
"202018_s_at",-2.10101719904441,0.0386628030862496,0.0621856886266635
"222127_s_at",2.09068644411471,0.0386724045185886,0.0621967574782082
"215512_at",2.09058260512409,0.0386928963626202,0.0622253385706438
