"","Term","Odds_ratio","p.value","p_adj"
"3008","GO_PIRNA_METABOLIC_PROCESS","0","1",1
"3010","GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR","0.702973536486297","0.322733306165481",1
"3011","GO_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES","1.01506073893243","0.873794569330309",1
"3015","GO_GLUTATHIONE_TRANSPORT","0","1",1
"3016","GO_CELLULAR_CARBOHYDRATE_BIOSYNTHETIC_PROCESS","0.956008235642165","1",1
"3017","GO_PHOSPHATIDYLCHOLINE_CATABOLIC_PROCESS","1.3150287667321","0.558555908400359",1
"3020","GO_RETINOIC_ACID_CATABOLIC_PROCESS","0","1",1
"3021","GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS","1.68552034500095","0.312656869657976",1
"3023","GO_NCRNA_CATABOLIC_PROCESS","1.12728877889083","0.748139256182033",1
"3024","GO_RESPONSE_TO_PROSTAGLANDIN","0.657075729370528","1",1
"3025","GO_RESPONSE_TO_PROSTAGLANDIN_E","0.956140424420521","1",1
"3026","GO_RESPONSE_TO_GONADOTROPIN","0.583955508617027","1",1
"3027","GO_HISTONE_H3_K4_DEMETHYLATION","0","1",1
"3028","GO_HISTONE_H3_K4_DEMETHYLATION_TRIMETHYL_H3_K4_SPECIFIC","0","1",1
"3029","GO_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION","0","0.402769336782412",1
"3030","GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION","0.84080154407083","1",1
"3032","GO_CELLULAR_HORMONE_METABOLIC_PROCESS","1.33348829100999","0.365213405735104",1
"3033","GO_IRON_ION_TRANSMEMBRANE_TRANSPORT","1.43551693978766","0.47435079662935",1
"3034","GO_REGULATION_OF_IRON_ION_TRANSPORT","0","1",1
"3035","GO_REGULATION_OF_IRON_ION_TRANSMEMBRANE_TRANSPORT","0","1",1
"3038","GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT","1.35841490150347","0.312835654825934",1
"3042","GO_HISTONE_H4_K20_METHYLATION","0.751028275291363","1",1
"3043","GO_HISTONE_H4_K20_TRIMETHYLATION","3.50787384305108","0.304650966542066",1
"3044","GO_RESPONSE_TO_HISTAMINE","2.63079862039601","0.365042579661567",1
"3045","GO_HISTONE_ARGININE_METHYLATION","0","1",1
"3046","GO_PROTEIN_FOLDING_IN_ENDOPLASMIC_RETICULUM","0","0.634656666529945",1
"3047","GO_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","0.910759064684529","0.806357388576985",1
"3049","GO_PEPTIDYL_LYSINE_DEACETYLATION","0","1",1
"3050","GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE","1.13761411262122","0.778513803930755",1
"3051","GO_REGULATION_OF_RAC_PROTEIN_SIGNAL_TRANSDUCTION","0","0.396280190593078",1
"3052","GO_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION","0.914268130365588","1",1
"3053","GO_NEGATIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION","0.956140424420521","1",1
"3054","GO_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION","0","0.390313130993645",1
"3056","GO_EMBRYONIC_HEART_TUBE_DEVELOPMENT","1.16915645877616","0.741972660523253",1
"3057","GO_CARDIOCYTE_DIFFERENTIATION","0.818490908581043","0.844263088597094",1
"3058","GO_NEGATIVE_REGULATION_OF_HISTONE_ACETYLATION","0","0.616170054530858",1
"3059","GO_AXONEME_ASSEMBLY","1.23786130374708","0.678251631723379",1
"3060","GO_MAINTENANCE_OF_APICAL_BASAL_CELL_POLARITY","0","1",1
"3062","GO_SPERMATOGENESIS_EXCHANGE_OF_CHROMOSOMAL_PROTEINS","0","1",1
"3065","GO_APPENDAGE_MORPHOGENESIS","0.58887473371725","0.354372114770182",1
"3066","GO_GENITALIA_MORPHOGENESIS","0","1",1
"3067","GO_EMBRYONIC_APPENDAGE_MORPHOGENESIS","0.750024358744217","0.681872956028857",1
"3068","GO_EMBRYONIC_FORELIMB_MORPHOGENESIS","0.914440140375714","1",1
"3069","GO_EMBRYONIC_HINDLIMB_MORPHOGENESIS","1.50350296664588","0.644144646345525",1
"3070","GO_FORELIMB_MORPHOGENESIS","0.914440140375714","1",1
"3071","GO_HINDLIMB_MORPHOGENESIS","1.31534443506752","0.666187620059942",1
"3072","GO_TUBE_FORMATION","1.07943073860308","0.846535642916907",1
"3073","GO_REGULATION_OF_TUBE_SIZE","0.750276126671997","0.817150090003252",1
"3074","GO_EMBRYONIC_HEMOPOIESIS","0","1",1
"3075","GO_ECTOPIC_GERM_CELL_PROGRAMMED_CELL_DEATH","0","0.392028228681579",1
"3076","GO_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY","1.7536418586865","0.47055928793166",1
"3078","GO_PEPTIDYL_ARGININE_N_METHYLATION","0","1",1
"3079","GO_PEPTIDYL_ARGININE_OMEGA_N_METHYLATION","0","1",1
"3080","GO_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC","0.778662016442683","1",1
"3081","GO_MULTICELLULAR_ORGANISM_GROWTH","1.06565772349421","0.847604033795087",1
"3083","GO_PROTEIN_MANNOSYLATION","0","0.390313130993645",1
"3084","GO_PROTEIN_O_LINKED_MANNOSYLATION","0","0.616170054530858",1
"3085","GO_ENDOCRINE_SYSTEM_DEVELOPMENT","0.574659632529791","0.412877312515189",1
"3087","GO_MIRNA_MEDIATED_INHIBITION_OF_TRANSLATION","1.16881779823708","0.596912333076668",1
"3088","GO_MIRNA_LOADING_ONTO_RISC_INVOLVED_IN_GENE_SILENCING_BY_MIRNA","0","1",1
"3090","GO_TUBE_DEVELOPMENT","1.05891776914234","0.70519294039516",1
"3091","GO_REGULATION_OF_DEPHOSPHORYLATION","0.964602156449837","1",1
"3095","GO_POSITIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION","0","0.626585842199885",1
"3096","GO_NEGATIVE_REGULATION_OF_PROTEIN_DEPHOSPHORYLATION","0.538495642325752","0.578360525992596",1
"3097","GO_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS","0","1",1
"3099","GO_HIPPO_SIGNALING","1.75515379582072","0.42135829721105",1
"3101","GO_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING","1.50299887114363","0.516553616145398",1
"3102","GO_POSITIVE_REGULATION_OF_HIPPO_SIGNALING","0","1",1
"3103","GO_NOTCH_RECEPTOR_PROCESSING_LIGAND_DEPENDENT","0","1",1
"3105","GO_LONG_CHAIN_FATTY_ACYL_COA_METABOLIC_PROCESS","1.68552034500095","0.312656869657976",1
"3106","GO_FATTY_ACYL_COA_METABOLIC_PROCESS","1.02625393369774","0.795033986098734",1
"3107","GO_LONG_CHAIN_FATTY_ACYL_COA_BIOSYNTHETIC_PROCESS","1.23786130374708","0.678251631723379",1
"3108","GO_CELLULAR_TRIGLYCERIDE_HOMEOSTASIS","1.16881779823708","0.596912333076668",1
"3112","GO_PROTEIN_LOCALIZATION_TO_MICROTUBULE","1.61929788686326","0.378818908211981",1
"3113","GO_STEROL_IMPORT","1.3150287667321","0.558555908400359",1
"3115","GO_THIOESTER_BIOSYNTHETIC_PROCESS","0.58311738216341","0.481750865627705",1
"3116","GO_ROUNDABOUT_SIGNALING_PATHWAY","0","1",1
"3117","GO_HISTONE_SERINE_PHOSPHORYLATION","0","0.616170054530858",1
"3118","GO_HISTONE_THREONINE_PHOSPHORYLATION","0","1",1
"3120","GO_AUTOCRINE_SIGNALING","0","1",1
"3121","GO_EXTRACELLULAR_MATRIX_CELL_SIGNALING","0","1",1
"3122","GO_COPPER_ION_TRANSMEMBRANE_TRANSPORT","0","1",1
"3124","GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM","0","0.396280190593078",1
"3125","GO_CELL_MIGRATION_INVOLVED_IN_VASCULOGENESIS","0","1",1
"3126","GO_DIPEPTIDE_TRANSMEMBRANE_TRANSPORT","2.10452235647371","0.42019392338939",1
"3127","GO_TRIPEPTIDE_TRANSMEMBRANE_TRANSPORT","0","1",1
"3128","GO_RESPONSE_TO_INTERFERON_ALPHA","0","1",1
"3129","GO_RESPONSE_TO_INTERFERON_BETA","0","1",1
"3130","GO_CELLULAR_RESPONSE_TO_INTERFERON_ALPHA","0","1",1
"3131","GO_CELLULAR_RESPONSE_TO_INTERFERON_BETA","0","1",1
"3132","GO_VESICLE_CARGO_LOADING","0.525461030872189","1",1
"3133","GO_VITAMIN_TRANSMEMBRANE_TRANSPORT","0","1",1
"3134","GO_DETERMINATION_OF_PANCREATIC_LEFT_RIGHT_ASYMMETRY","0","1",1
"3136","GO_GASTRIC_MOTILITY","0","1",1
"3137","GO_GASTRIC_EMPTYING","0","1",1
"3139","GO_METANEPHRIC_PART_OF_URETERIC_BUD_DEVELOPMENT","0","1",1
"3140","GO_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY","0","1",1
"3141","GO_NEGATIVE_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY","0","1",1
"3142","GO_DNA_DEALKYLATION","0.80888262039704","1",1
"3143","GO_OXIDATIVE_DNA_DEMETHYLATION","0","1",1
"3144","GO_OXIDATIVE_RNA_DEMETHYLATION","0","1",1
"3145","GO_HISTONE_H2A_MONOUBIQUITINATION","0","1",1
"3146","GO_PROTEIN_K29_LINKED_UBIQUITINATION","2.63079862039601","0.365042579661567",1
"3147","GO_MONOUBIQUITINATED_PROTEIN_DEUBIQUITINATION","0","1",1
"3148","GO_PROTEIN_K29_LINKED_DEUBIQUITINATION","0","1",1
"3149","GO_PROLINE_TRANSMEMBRANE_TRANSPORT","0","1",1
"3151","GO_REGULATION_OF_CHROMATIN_BINDING","0.657075729370528","1",1
"3152","GO_NEGATIVE_REGULATION_OF_CHROMATIN_BINDING","0","1",1
"3153","GO_POSITIVE_REGULATION_OF_CHROMATIN_BINDING","0.80888262039704","1",1
"3156","GO_SEQUESTERING_OF_EXTRACELLULAR_LIGAND_FROM_RECEPTOR","0","1",1
"3157","GO_CALCIUM_MEDIATED_SIGNALING_USING_INTRACELLULAR_CALCIUM_SOURCE","2.10452235647371","0.42019392338939",1
"3159","GO_G_PROTEIN_COUPLED_PURINERGIC_NUCLEOTIDE_RECEPTOR_SIGNALING_PATHWAY","0","1",1
"3161","GO_PROTEIN_DEGLUTAMYLATION","0","1",1
"3162","GO_C_TERMINAL_PROTEIN_DEGLUTAMYLATION","0","1",1
"3163","GO_PROTEIN_SIDE_CHAIN_DEGLUTAMYLATION","0","1",1
"3164","GO_STRESS_GRANULE_DISASSEMBLY","0","1",1
"3165","GO_RECEPTOR_TRANSACTIVATION","0","1",1
"3166","GO_CERAMIDE_TRANSPORT","0","1",1
"3167","GO_BONE_MINERALIZATION_INVOLVED_IN_BONE_MATURATION","0","1",1
"3169","GO_RESPONSE_TO_STILBENOID","0","1",1
"3170","GO_ENTRY_OF_BACTERIUM_INTO_HOST_CELL","0","1",1
"3172","GO_EXPLORATION_BEHAVIOR","0","1",1
"3173","GO_LOCOMOTORY_EXPLORATION_BEHAVIOR","0","1",1
"3174","GO_INTERLEUKIN_18_MEDIATED_SIGNALING_PATHWAY","0","1",1
"3175","GO_OLIGOPEPTIDE_TRANSMEMBRANE_TRANSPORT","1.05186419607634","1",1
"3177","GO_MITOCHONDRIAL_PROTEIN_CATABOLIC_PROCESS","0","1",1
"3178","GO_MONOCYTE_EXTRAVASATION","0","1",1
"3179","GO_HEMATOPOIETIC_STEM_CELL_MIGRATION","0","1",1
"3180","GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION","0.768908484728764","1",1
"3183","GO_COMMON_MYELOID_PROGENITOR_CELL_PROLIFERATION","0","1",1
"3184","GO_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR","0","0.402769336782412",1
"3185","GO_HEPATIC_STELLATE_CELL_ACTIVATION","1.7536418586865","0.47055928793166",1
"3186","GO_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY","0.299833517149466","0.366475477235905",1
"3187","GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION","0","1",1
"3188","GO_CD8_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION","0","1",1
"3189","GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION","0","0.614705914480653",1
"3190","GO_T_HELPER_1_CELL_CYTOKINE_PRODUCTION","0","1",1
"3191","GO_T_HELPER_2_CELL_CYTOKINE_PRODUCTION","0","1",1
"3192","GO_NATURAL_KILLER_CELL_CHEMOTAXIS","0","1",1
"3193","GO_REGULATION_OF_LYSOSOMAL_LUMEN_PH","1.50299887114363","0.516553616145398",1
"3194","GO_B_CELL_CHEMOTAXIS","0","1",1
"3195","GO_ENDOTHELIAL_CELL_CHEMOTAXIS","0","0.616170054530858",1
"3196","GO_INTERLEUKIN_4_MEDIATED_SIGNALING_PATHWAY","0","1",1
"3197","GO_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS","1.13761411262122","0.778513803930755",1
"3198","GO_POSITIVE_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS","0.437710097904069","0.719722339100327",1
"3199","GO_CELL_MIGRATION_INVOLVED_IN_KIDNEY_DEVELOPMENT","0","1",1
"3200","GO_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA_SIGNALING_PATHWAY","0","1",1
"3203","GO_REGULATION_OF_URINE_VOLUME","0","1",1
"3204","GO_POSITIVE_REGULATION_OF_URINE_VOLUME","0","1",1
"3205","GO_NEGATIVE_REGULATION_OF_URINE_VOLUME","0","1",1
"3206","GO_RENAL_SODIUM_EXCRETION","0","1",1
"3207","GO_POSITIVE_REGULATION_OF_RENAL_SODIUM_EXCRETION","0","1",1
"3211","GO_EPITHELIAL_CELL_DIFFERENTIATION_INVOLVED_IN_KIDNEY_DEVELOPMENT","0","0.390313130993645",1
"3212","GO_MEGAKARYOCYTE_DEVELOPMENT","0","1",1
"3213","GO_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY","0","1",1
"3216","GO_PROTEIN_K11_LINKED_DEUBIQUITINATION","0","1",1
"3217","GO_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY","0.583955508617027","1",1
"3218","GO_LACTATE_TRANSMEMBRANE_TRANSPORT","0","1",1
"3220","GO_AMACRINE_CELL_DIFFERENTIATION","0","1",1
"3221","GO_ENTEROENDOCRINE_CELL_DIFFERENTIATION","1.16915645877616","0.741972660523253",1
"3222","GO_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION","0.751028275291363","1",1
"3223","GO_RESPONSE_TO_ISOLATION_STRESS","0","1",1
"3224","GO_RESPONSE_TO_IMMOBILIZATION_STRESS","0","0.390313130993645",1
"3225","GO_AORTA_DEVELOPMENT","0","0.411215551372084",1
"3226","GO_ASCENDING_AORTA_DEVELOPMENT","0","1",1
"3227","GO_DORSAL_AORTA_DEVELOPMENT","0","1",1
"3228","GO_AORTA_MORPHOGENESIS","0","1",1
"3229","GO_DORSAL_AORTA_MORPHOGENESIS","0","1",1
"3230","GO_SKELETAL_MUSCLE_CELL_DIFFERENTIATION","0.553168723955947","1",1
"3231","GO_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS","0.914440140375714","1",1
"3232","GO_RNA_IMPORT_INTO_MITOCHONDRION","2.63079862039601","0.365042579661567",1
"3233","GO_STEROID_HORMONE_SECRETION","0","1",1
"3234","GO_CORTICOSTEROID_HORMONE_SECRETION","0","1",1
"3235","GO_MINERALOCORTICOID_SECRETION","0","1",1
"3236","GO_GLUCOCORTICOID_SECRETION","0","1",1
"3237","GO_CORTICOSTERONE_SECRETION","0","1",1
"3238","GO_COPI_COATED_VESICLE_BUDDING","0","1",1
"3239","GO_CARDIOLIPIN_ACYL_CHAIN_REMODELING","0","1",1
"3240","GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN","0.867934378015693","0.875441364609368",1
"3241","GO_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN","1.10820819298524","0.726897878722168",1
"3242","GO_PEPTIDYL_THREONINE_DEPHOSPHORYLATION","0","0.396280190593078",1
"3243","GO_AGGREPHAGY","0","1",1
"3245","GO_CHONDROCYTE_PROLIFERATION","0","1",1
"3246","GO_TENDON_DEVELOPMENT","0","1",1
"3247","GO_RESPONSE_TO_MUSCLE_STRETCH","0","1",1
"3248","GO_TETRAHYDROFOLATE_INTERCONVERSION","0.876377779319607","1",1
"3249","GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_STRESS","0","0.396280190593078",1
"3250","GO_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR","0","1",1
"3251","GO_PROTEIN_LOCALIZATION_TO_ENDOSOME","1.16898695884787","0.690741266571966",1
"3252","GO_RESPONSE_TO_INTERLEUKIN_3","0","1",1
"3253","GO_RESPONSE_TO_ERYTHROPOIETIN","0","1",1
"3254","GO_OSTEOCLAST_DEVELOPMENT","0","1",1
"3255","GO_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION","0","0.626585842199885",1
"3257","GO_PROTEIN_O_LINKED_FUCOSYLATION","0","1",1
"3258","GO_DIRECT_OSSIFICATION","0","1",1
"3260","GO_CLEAVAGE_FURROW_FORMATION","3.50787384305108","0.304650966542066",1
"3261","GO_POSITIVE_REGULATION_OF_TRANSCRIPTION_FROM_RNA_POLYMERASE_II_PROMOTER_IN_RESPONSE_TO_OXIDATIVE_STRESS","0","1",1
"3262","GO_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS","1.7536418586865","0.47055928793166",1
"3263","GO_GERM_CELL_PROLIFERATION","0","1",1
"3264","GO_LEUKOTRIENE_B4_METABOLIC_PROCESS","0","1",1
"3265","GO_ALPHA_LINOLENIC_ACID_METABOLIC_PROCESS","0","0.614705914480653",1
"3266","GO_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR","1.16881779823708","0.596912333076668",1
"3267","GO_HISTONE_H3_K9_DIMETHYLATION","0","1",1
"3269","GO_SCHWANN_CELL_MIGRATION","0","1",1
"3270","GO_PHOSPHATIDYLGLYCEROL_ACYL_CHAIN_REMODELING","1.10734186477892","0.703491666866066",1
"3271","GO_PHOSPHATIDYLINOSITOL_ACYL_CHAIN_REMODELING","1.75439707018221","0.346391861650584",1
"3272","GO_PHOSPHATIDYLSERINE_ACYL_CHAIN_REMODELING","1.91413238336567","0.313420704574694",1
"3273","GO_PHOSPHATIDYLCHOLINE_ACYL_CHAIN_REMODELING","1.16898695884787","0.690741266571966",1
"3274","GO_PHOSPHATIDYLETHANOLAMINE_ACYL_CHAIN_REMODELING","1.31534443506752","0.666187620059942",1
"3275","GO_ACYLGLYCEROL_ACYL_CHAIN_REMODELING","0","1",1
"3276","GO_OUTER_DYNEIN_ARM_ASSEMBLY","0","1",1
"3277","GO_INNER_DYNEIN_ARM_ASSEMBLY","0","1",1
"3278","GO_PHENOTYPIC_SWITCHING","0","1",1
"3281","GO_RNA_GUANINE_N7_METHYLATION","0","1",1
"3282","GO_PEPTIDYL_SERINE_AUTOPHOSPHORYLATION","0","1",1
"3283","GO_CELLULAR_RESPONSE_TO_INCREASED_OXYGEN_LEVELS","0","0.614705914480653",1
"3284","GO_RESPONSE_TO_INCREASED_OXYGEN_LEVELS","0","0.634656666529945",1
"3286","GO_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION","0","1",1
"3287","GO_ATRIOVENTRICULAR_CANAL_DEVELOPMENT","0","1",1
"3288","GO_LYMPH_VESSEL_MORPHOGENESIS","0","1",1
"3289","GO_RESPONSE_TO_STEROL","0.657075729370528","1",1
"3290","GO_CELLULAR_RESPONSE_TO_STEROL","0.700948614882316","1",1
"3291","GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_2_SIGNALING_PATHWAY","0","1",1
"3292","GO_DENDRITIC_CELL_MIGRATION","0.876377779319607","1",1
"3293","GO_FAS_SIGNALING_PATHWAY","0","1",1
"3294","GO_POST_ANAL_TAIL_MORPHOGENESIS","0","1",1
"3295","GO_PLATELET_MORPHOGENESIS","0","0.626585842199885",1
"3296","GO_HISTONE_H2A_K119_MONOUBIQUITINATION","0","1",1
"3297","GO_TRANSFORMING_GROWTH_FACTOR_BETA_ACTIVATION","0","1",1
"3298","GO_TRANSCRIPTION_FACTOR_CATABOLIC_PROCESS","0","1",1
"3299","GO_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE","1.16881779823708","0.596912333076668",1
"3300","GO_HISTONE_CITRULLINATION","0","1",1
"3302","GO_MYOFIBROBLAST_DIFFERENTIATION","0","1",1
"3303","GO_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY","0.80888262039704","1",1
"3305","GO_SYNAPTIC_VESICLE_RECYCLING_VIA_ENDOSOME","0","1",1
"3306","GO_CELL_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS","0.711978427845779","0.656067320588395",1
"3307","GO_CELL_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE","0.876253710792917","1",1
"3308","GO_NEURON_DEATH_IN_RESPONSE_TO_OXIDATIVE_STRESS","0.956140424420521","1",1
"3309","GO_NEURON_DEATH_IN_RESPONSE_TO_HYDROGEN_PEROXIDE","0","1",1
"3310","GO_NEURON_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OXIDATIVE_STRESS","0","1",1
"3311","GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_HYDROGEN_PEROXIDE","0","1",1
"3312","GO_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","0","1",1
"3313","GO_REGULATION_OF_TRANSLATION_INITIATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","0","1",1
"3314","GO_POSITIVE_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS","0","1",1
"3316","GO_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE","1.31534443506752","0.666187620059942",1
"3317","GO_ATF6_MEDIATED_UNFOLDED_PROTEIN_RESPONSE","1.50299887114363","0.516553616145398",1
"3319","GO_PROTEIN_DEMANNOSYLATION","0","0.634656666529945",1
"3320","GO_DOPAMINERGIC_NEURON_AXON_GUIDANCE","0","1",1
"3321","GO_PARACRINE_SIGNALING","0","1",1
"3322","GO_OPIOID_RECEPTOR_SIGNALING_PATHWAY","0","1",1
"3323","GO_NETRIN_ACTIVATED_SIGNALING_PATHWAY","0","1",1
"3324","GO_REELIN_MEDIATED_SIGNALING_PATHWAY","0","1",1
"3325","GO_APOLIPOPROTEIN_A_I_MEDIATED_SIGNALING_PATHWAY","0","1",1
"3326","GO_NON_CANONICAL_WNT_SIGNALING_PATHWAY_VIA_MAPK_CASCADE","0","1",1
"3327","GO_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS_BY_VEGF_ACTIVATED_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY","0","1",1
"3329","GO_TRANSFORMING_GROWTH_FACTOR_BETA_SECRETION","0","1",1
"3331","GO_COLLAGEN_ACTIVATED_TYROSINE_KINASE_RECEPTOR_SIGNALING_PATHWAY","1.3150287667321","0.558555908400359",1
"3332","GO_COLLAGEN_ACTIVATED_SIGNALING_PATHWAY","1.3150287667321","0.558555908400359",1
"3333","GO_P38MAPK_CASCADE","0.338649574682071","0.521282603271179",1
"3334","GO_PEPTIDYL_TYROSINE_AUTOPHOSPHORYLATION","1.16915645877616","0.741972660523253",1
"3335","GO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY","1.10734186477892","0.703491666866066",1
"3336","GO_POSITIVE_REGULATION_OF_CELL_MIGRATION_BY_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY","0","1",1
"3341","GO_INTERLEUKIN_21_MEDIATED_SIGNALING_PATHWAY","0","1",1
"3342","GO_ERBB_SIGNALING_PATHWAY","1.35841490150347","0.312835654825934",1
"3344","GO_MACROPHAGE_COLONY_STIMULATING_FACTOR_SIGNALING_PATHWAY","0","1",1
"3345","GO_INTERLEUKIN_23_MEDIATED_SIGNALING_PATHWAY","0","1",1
"3346","GO_THROMBOPOIETIN_MEDIATED_SIGNALING_PATHWAY","0","1",1
"3348","GO_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY","0","1",1
"3350","GO_CANNABINOID_SIGNALING_PATHWAY","0","1",1
"3351","GO_NEUROTROPHIN_SIGNALING_PATHWAY","0","0.390313130993645",1
"3352","GO_NERVE_GROWTH_FACTOR_SIGNALING_PATHWAY","0","1",1
"3353","GO_TORC1_SIGNALING","0","0.402769336782412",1
"3354","GO_TORC2_SIGNALING","1.3150287667321","0.558555908400359",1
"3357","GO_MDA_5_SIGNALING_PATHWAY","0","1",1
"3359","GO_NEGATIVE_REGULATION_OF_VIRAL_INDUCED_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY","0","1",1
"3360","GO_REGULATION_OF_MDA_5_SIGNALING_PATHWAY","0","1",1
"3361","GO_NEGATIVE_REGULATION_OF_RIG_I_SIGNALING_PATHWAY","0","1",1
"3362","GO_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE","0","1",1
"3363","GO_VIRAL_RNA_GENOME_REPLICATION","0.553168723955947","1",1
"3364","GO_VIRAL_BUDDING_VIA_HOST_ESCRT_COMPLEX","0","1",1
"3366","GO_GROWTH","0.894758664810267","0.572529548519077",1
"3367","GO_REGULATION_OF_GROWTH","0.886559899137","0.633679520552926",1
"3368","GO_REGULATION_OF_GROWTH_RATE","0","1",1
"3369","GO_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH","1.23833895104412","0.56829770168429",1
"3370","GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH","0","1",1
"3371","GO_EMBRYONIC_CLEAVAGE","0","1",1
"3372","GO_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH","0.477603290954762","0.716548408358683",1
"3373","GO_POSITIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT","0.657075729370528","1",1
"3374","GO_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION","0","0.411215551372084",1
"3376","GO_SNRNA_MODIFICATION","0","1",1
"3377","GO_REGULATION_OF_DEVELOPMENT_HETEROCHRONIC","2.10452235647371","0.42019392338939",1
"3378","GO_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY","1.3150287667321","0.558555908400359",1
"3379","GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY","0","1",1
"3380","GO_DNA_ENDOREDUPLICATION","0","1",1
"3381","GO_PROTEIN_REFOLDING","0","0.392028228681579",1
